iou,groundwater_cost,electricity_price_pilot,groundwater_use_backchecks,groundwater_use,groundwater_use_v2,survey_price
1,264.7439,105.2877,,72206.19,13282.41,-9.181436
1,145.4377,43.94414,,236531.3,16292.21,-2.934575
1,155.6582,40.38564,,28635.3,15810.63,21.70927
1,275.865,167.9082,,77480.81,13041.08,-9.584275
1,72.25489,30.73139,,25158.59,18059.26,13.94699
1,368.5854,83.46166,10788.23,127403.9,10656.6,39.94741
1,372.8084,187.1147,10690.29,109628.4,10674.35,25.83315
1,607.9911,344.6007,,38518.44,4746.945,37.54979
1,370.275,183.9641,,36116.69,10512.16,47.98293
1,56.80906,7.368258,18573.42,231163.2,18353.74,5.811293
1,326.7271,43.19595,11836.42,99732.66,11524.13,21.92533
1,400.4124,107.4321,,124695.8,9745.027,32.69243
1,311.3133,199.9007,,102329.4,12036.91,34.94667
1,504.7041,393.0617,,92652.64,7123.141,36.90706
1,128.3223,62.095,,233670.4,16525.02,6.959244
1,161.0925,56.86129,15969.87,209723.3,15894.51,15.79188
1,176.103,49.60169,15599.82,25233.3,15451.02,11.53123
1,562.772,179.5018,5937.711,61939.05,5760.52,24.98903
1,265.7667,17.8623,,196610.7,13328.12,27.82168
1,338.0477,31.8754,,122403.5,11495.22,30.73578
1,279.4908,47.5385,,41970.22,12842.56,32.51154
1,131.9142,55.71259,16698.87,110289.3,16473.69,12.44895
1,208.0836,77.88116,,184016.9,14615.46,6.388805
1,131.2948,42.65267,,167164.1,16438.47,.7475805
1,353.7272,99.11778,11158.33,111645.3,11080.19,20.24388
1,339.8329,104.1165,11502.85,90223.3,11475.36,6.571388
1,338.8617,77.42824,,53338.75,11416.32,35.95972
1,248.9092,19.71202,,93871.73,13776.36,28.11802
1,487.9866,76.43653,,38842.59,7512.771,18.21603
1,116.7738,21.85258,,108260.1,16828.64,-6.409505
1,444.3783,86.0027,8895.77,52987.84,8612.227,45.62845
1,549.0665,199.9417,,22684.5,6022.849,71.28865
1,268.4299,96.96222,13283.42,133860,13210.93,8.45892
1,326.1886,60.13909,,51708.44,11747,5.033762
1,203.9,21.03963,14896.51,171798,14794.3,.773835
1,580.5174,260.682,,81880.15,5182.255,16.98304
1,295.3211,20.92551,12616.62,18542.94,12341.69,14.01387
1,534.3288,138.1353,,78876.04,6543.752,19.3624
1,52.3344,2.706985,,125100.7,18509.13,14.09938
1,356.5562,190.6899,,78015.14,10888.76,-1.382812
1,144.4422,54.83938,16389.74,80306.02,16388.26,-20.92715
1,430.3152,148.798,,47215.27,8966.288,49.22827
1,100.804,18.39103,17485.51,262543.3,17166.62,-13.56256
1,84.49104,8.031061,,28145.69,17779.8,-4.023782
1,487.9424,208.9294,,15191.66,7760.797,20.27293
1,337.3741,75.57651,11559.41,89722.03,11323.1,23.60758
1,145.5649,54.36972,,195366.4,16336.06,-5.633314
1,401.5717,157.3666,9957.823,22854.13,9661.147,33.79655
1,206.5098,101.9907,14833.87,181036.7,14516.17,15.81394
1,492.6644,294.5055,,83108.84,7612.663,31.76708
1,173.5633,19.00964,15678.81,56715.77,15624.78,18.75048
1,131.7502,42.13302,16708.21,87428.35,16682.89,-5.013387
1,99.41997,25.47767,,102643.1,17460.27,15.51888
1,188.513,78.6926,,77361.21,15011.36,5.591506
1,85.73871,21.97859,17861.97,280719.3,17590.33,-4.587602
1,519.7819,36.62091,,61765.16,6833.733,33.39663
1,275.4866,79.50233,,99323.6,13116.6,10.8663
1,174.5638,28.28912,15632.01,187235.3,15305.89,24.96708
1,86.90895,6.707525,,240618.4,17782.65,-28.30735
1,188.681,17.85003,15286.71,118011.7,15229.22,13.98695
1,369.8182,89.24938,,124300.1,10453.88,8.655071
1,252.3083,74.36381,,107518,13352.02,31.2069
1,234.6006,47.90641,,160255.3,13903.81,.6574342
1,55.72759,14.76192,18603.94,273219.2,18267.13,5.01184
1,504.6261,133.0855,,62418.64,7130.887,2.283779
1,489.5717,205.7446,,9677.356,7751.901,35.30595
1,88.21007,27.80791,,146314.8,17687.18,13.22528
1,134.9247,35.72063,,128031.9,16485.06,2.58533
1,219.0802,78.56909,,95177.02,14507.59,-4.307946
1,298.5121,86.40289,,84133.16,12251.89,25.15213
1,498.0422,118.9795,7545.322,91928.66,7281.18,13.71467
1,416.8556,248.6702,,30931.41,9246.175,27.63936
1,552.8618,144.5704,6173.879,77385.35,5957.913,32.48392
1,176.0604,41.84145,15599.28,28189.64,15471.52,12.27182
1,412.9485,36.31862,,64762.07,9336.348,3.051096
1,358.3664,122.1721,,70454.05,11026.45,33.06783
1,339.2438,109.879,,78878.23,11284.84,9.957728
1,129.1269,10.98797,,109946.5,16563.17,13.61267
1,188.2169,19.91058,,114143.7,15133.74,15.78958
1,235.5488,41.95194,,76562.59,13797.63,-.0386023
1,353.6177,61.63608,,62618.07,10859.73,9.28411
1,263.3697,76.58415,,74974.73,13125.44,19.82622
1,129.1359,66.5435,16776.26,243257,16468.32,25.81393
1,445.2059,121.725,,54474.55,8843.373,40.7355
1,401.7714,58.63028,,122323.4,9753.38,60.42825
1,129.6087,21.50446,,206991.7,16587.07,-16.2693
1,70.63371,8.725299,18237.37,32649.84,18204.72,-6.875324
1,251.8491,63.84357,13696.73,39237.61,13566.05,14.52475
1,132.6876,25.39417,16680.26,112018.5,16669.09,-9.410227
1,321.9268,20.84613,,36692.35,11645.27,17.92868
1,234.7961,77.62274,14134.46,69351.59,13957.27,19.18902
1,276.5703,67.16025,13084.04,15942.21,12740.82,3.70451
1,524.8924,67.02096,6889.412,27703.05,6545.999,25.53306
1,492.5363,192.8424,,71718.68,7677.548,44.67419
1,506.6961,225.7353,,28005.33,7029.603,32.47859
1,113.7422,27.55333,,267319.1,17140.48,-10.44652
1,293.9516,159.1987,,113576,12527.55,53.28638
1,489.8904,147.4707,7751.979,121424.3,7560.231,22.52756
1,113.47,19.69311,,27043.55,16972.64,5.256315
1,147.5859,25.8513,,198227.9,15984.45,13.65704
1,161.0139,37.99827,,109262.1,15938.76,.7971458
1,55.60786,15.06513,,31945.36,18465.82,18.79923
1,161.4164,71.28874,15959.33,184990.1,15735.26,14.86983
1,129.6869,47.78973,,217032.8,16567.1,1.244656
1,295.592,102.7498,,38927.68,12333.44,33.5066
1,141.9338,8.678373,,182359.8,16327.94,6.940961
1,234.4753,40.63475,14139.18,182253.2,14014.47,9.440124
1,326.0283,95.18074,,27381.16,11538.12,43.10107
1,265.3763,66.52794,,189250.4,13130.24,4.960947
1,159.0005,12.13559,,204310.3,15834.53,18.77272
1,159.3661,52.27679,,21536.94,15869.16,16.80544
1,324.7025,103.0368,11878.6,110083.2,11583.08,3.145875
1,126.5115,47.61149,16840.39,237250.8,16513.69,-.3214244
1,69.5081,9.745491,,137111.8,18012.53,17.3232
1,398.8261,73.30129,10021.5,49043.95,9706.771,4.891328
1,445.9506,94.58841,,32315.43,8840.694,28.08849
1,131.5332,33.81673,16713.4,55007.68,16425.44,2.965874
1,129.6875,10.93488,,52489.66,16674.88,5.53615
1,261.7318,48.61852,,80304.6,13243.39,8.652873
1,128.0538,12.25134,16794.04,97975.96,16733.97,9.662341
1,296.8123,210.9534,12579.78,45407.36,12567.36,12.76894
1,230.9855,132.3429,14227.01,175685.2,13976.72,-16.22342
1,125.6183,30.91406,,178722.3,16645.35,-6.700647
1,502.8055,91.56516,7420.799,82365.28,7210.66,32.70909
1,487.4895,135.0088,,42591.26,7716.896,22.9995
1,552.2204,39.09444,6196.125,97269.47,5898.855,36.92893
1,414.0539,265.5838,9642.975,94650.03,9431.36,-.0412523
1,460.8209,158.9758,,66783.71,8305.016,9.281411
1,384.6378,159.6313,10387.84,162599.6,10074.09,-1.202762
1,460.7136,127.0789,8483.495,13479.46,8171.822,49.08005
1,248.3013,46.70551,13793.69,170153.4,13486.49,15.90842
1,98.44805,52.19532,,267469.6,17351.91,22.68866
1,266.2589,71.054,,168777.8,13292.01,15.3303
1,247.7218,120.6762,,194779.2,13617.42,-6.436357
1,129.5,43.51287,16762.3,152767.4,16553.23,25.31355
1,325.281,108.519,,106277,11842.98,16.51286
1,85.91702,11.12884,,190035.3,17532.62,24.1368
1,266.503,125.8876,13339.67,52927.47,13009.29,10.6454
1,400.891,36.03552,,14166.67,9956.438,20.76358
1,474.4797,55.56745,8133.163,44137.74,7833.11,22.1776
1,232.691,82.01363,14180.83,151544,14041.43,24.54882
1,415.4288,46.68537,9616.439,115056.4,9523.398,17.95805
1,307.9866,30.88959,,176945.1,12145.54,20.85386
1,518.6403,220.0283,7038.095,91518.44,6846.09,34.44567
1,129.513,29.74462,16765.92,29028.92,16726.71,3.651672
1,236.5934,79.68243,,95505.91,13990.09,21.65863
1,72.57458,28.34848,18185.08,53311.26,18186.12,3.746262
1,233.331,140.2431,14164.72,219301.1,13954.17,2.496163
1,128.968,50.74791,16776.63,81497.9,16448.92,35.48038
1,626.5331,224.5552,,48430.65,4135.648,31.50943
1,127.5633,33.45757,16809.61,45994.8,16708.39,13.26363
1,130.3946,16.32233,16733.54,180196.6,16500.41,16.44581
1,129.723,14.84023,16766.97,50195,16547.87,4.932451
1,442.3885,57.86942,,72843.57,8715.511,24.12133
1,189.6382,60.5446,15251.14,179004.1,15220.2,16.26717
1,160.947,56.69734,,207176.1,15920.76,16.00362
1,114.2449,55.42287,17137.29,216899.3,17028.65,-6.325738
1,38.81365,4.264508,,173389.8,18767.57,15.26061
1,384.6217,174.8088,10381.91,58961.13,10078.81,6.647185
1,130.5394,27.51428,16735.03,200212.3,16670.01,13.50835
1,132.4226,38.34597,16695.68,220734.6,16686,1.652565
1,252.2871,194.1932,13686.79,187229.5,13686.08,-7.961601
1,264.383,23.6632,,78840.46,13368.17,.2404813
1,250.6293,97.31708,13737.59,204775.1,13450.26,-5.860552
1,443.5216,175.6989,8912.649,68498.9,8692.515,30.41567
1,384.9837,165.2875,10372.91,19747.26,10197.57,7.591714
1,503.1339,213.482,,88347.28,7214.523,38.69584
1,492.6296,150.0094,7680.746,113877.7,7661.358,33.77505
1,718.2129,295.2397,,11105.27,1827.535,66.45757
1,129.2045,41.9478,16764.34,144171.1,16435.28,30.0063
1,219.0859,65.12505,,169324.5,14235.95,23.94674
1,145.879,65.85625,,33198.25,16022.47,20.14912
1,144.2274,18.50103,,222092,16219.84,14.70583
1,311.8,165.8707,,172244.4,11879.48,29.96878
1,713.9186,125.8383,,18938,2050.799,50.966
1,473.661,197.8409,,59267.91,7968.781,22.45806
1,202.532,94.29289,,235492.3,14935.46,23.19782
1,428.643,184.7012,,82334.55,9290.34,47.79782
1,173.2155,44.8224,15670.02,80724.91,15454.4,1.224869
1,411.0619,97.24502,,20760.99,9455.544,-.6577159
1,279.5265,77.771,,205678.8,12923.67,2.373231
1,379.7996,305.1524,,114845,10498.34,12.36996
1,384.9314,164.4901,,71053.8,10110,40.45818
1,86.95946,31.22157,,142006.3,17741.21,26.65605
1,371.2443,39.90366,,37519.3,10543.43,29.23803
1,295.4896,46.38474,,25548.09,12352.12,40.70044
1,385.8213,190.4001,10355.89,12998.96,10124.39,3.921557
1,216.5291,37.42453,,128690,14519.59,7.899407
1,388.6527,45.61944,10279.09,162884.6,10124.73,6.716123
1,126.0131,14.62056,,194428.7,16541.51,3.742584
1,142.7724,17.0915,16422.89,56420.28,16255.48,.9183521
1,55.34923,5.145026,18628.14,252302.5,18377.69,-11.76201
1,415.313,186.1433,9622.463,112928.7,9592.312,19.08319
1,264.9687,52.68723,,97697.38,13161.52,43.59156
1,519.5328,117.6885,7015.953,61480.26,6763.361,38.83982
1,55.44412,6.576593,,107923.2,18408.92,10.27161
1,313.1391,49.71002,12166.4,84028.11,11841.53,-1.870359
1,131.3794,63.82005,16715.29,99516.26,16453.73,-3.951136
1,460.5809,89.93442,,134921.1,8338.486,41.36524
1,384.0046,88.14836,,132225.3,10143.15,8.800938
1,251.8361,20.77831,,174764.3,13525.29,35.17271
1,295.9067,53.56989,12601.16,47014.96,12332.65,-21.05421
1,563.5366,99.15063,,73649.53,5710.879,17.1755
1,98.38774,21.83261,17545.13,144907.2,17418.15,25.37406
1,638.0593,47.50162,,40450.76,3997.001,52.15083
1,157.5922,20.82616,,62591.67,15796.75,4.247243
1,235.7381,46.59961,14116,217381.1,13921.2,10.5565
1,323.1544,65.23477,,142819,11873.96,15.3604
1,429.815,173.615,,126530.5,8963.133,16.17681
1,370.2119,194.7269,,89905.93,10553.31,19.54854
1,202.6449,41.62761,,57311.51,14773.69,-18.06898
1,131.9494,47.73518,,38048.02,16406.94,13.76846
1,234.9719,66.18636,,51069.76,13858.56,-8.411654
1,415.0742,27.08992,9627.008,108212.7,9424.223,35.33672
1,130.6843,20.92411,16733.65,166299.9,16428.51,5.653977
1,129.2752,51.53358,16771.72,164792.1,16447.57,1.985136
1,461.9013,179.3823,,125769.6,8132.083,30.80956
1,277.6211,27.25529,,164917.2,12765.5,22.29134
1,179.4214,43.75778,,229023.8,15351.48,3.263914
1,132.5832,39.08128,,132533.9,16394.19,-4.916529
1,431.3235,151.1967,,31465,9019.291,33.77821
1,221.7427,29.82506,14461.55,153358.7,14461.68,11.02787
1,672.0314,552.8745,3199.421,9459.911,3015.053,34.47824
1,161.3737,37.82287,15966.48,172778.5,15804.81,15.58093
1,595.7787,372.1684,,21243.07,4939.376,34.17427
1,399.8157,150.4729,,150019.3,9680.766,26.99616
1,130.7395,46.48671,16735.83,228822.6,16620.85,16.2985
1,518.2647,91.08008,,74853.34,6947.856,57.52897
1,389.4347,194.5763,,51148.26,10212.23,38.33411
1,279.7116,96.9983,,163409.6,12689.4,18.05338
1,133.376,53.57485,,45274.79,16631.84,-1.427599
1,294.5797,138.666,,26926.64,12606.95,24.36075
1,190.0102,26.00164,,143613.7,15095.41,-2.387163
1,623.5981,385.9131,,55981.05,4226.82,37.37461
1,130.7454,23.1479,,189117.5,16500.59,16.5045
1,324.6963,108.2984,11878.14,70206.2,11584.78,7.97533
1,41.7491,6.322259,18963.86,298150.6,18718.42,3.351359
1,264.7373,86.69647,,168621.7,13185.53,-5.450563
1,402.1852,146.6573,,25309.37,9640.403,2.94706
1,324.2971,259.4598,,19773.91,11778.11,26.6584
1,190.4972,108.2301,15236.77,207824.4,15100.75,5.768673
1,326.2694,138.0345,11848.68,15597.05,11694.22,42.4415
1,129.0779,28.69763,,243023,16442.4,-2.467249
1,128.9733,44.37729,,33235.39,16477.09,6.905399
1,431.1442,34.62246,,54291.99,9121.624,23.81047
1,295.0409,82.77187,12617.98,114504,12568.97,35.34666
1,266.3655,98.80842,,130935,13223.86,30.79089
1,202.1398,73.85896,,161977,14617.86,14.82906
1,126.922,10.85886,,88003.45,16660.38,-1.330014
1,130.3758,13.07063,,85547.91,16550.22,.9009471
1,114.2759,25.83977,17134.01,62575.85,16818.58,14.15707
1,250.2102,22.99418,13735.88,28498.78,13524.8,8.500834
1,87.86672,19.4542,,126894.4,17755.3,3.062622
1,461.7584,149.5912,,34317.98,8202.885,50.29292
1,111.9907,34.09839,,126606.9,16972.95,-8.250332
1,115.8388,9.669876,,18255.41,16889.88,-5.872655
1,85.40022,15.00063,,61129.61,17826.57,-2.933882
1,373.3322,312.032,,120984.7,10592.48,24.83107
1,518.599,57.54635,,68644.38,6692.92,27.06046
1,400.5656,219.144,9988.645,28741.38,9782.069,3.125625
1,263.3489,102.0166,13420.07,193216.3,13191.79,21.24971
1,175.2256,31.26529,,124147.7,15436.47,20.15346
1,232.5389,64.7202,14186.96,118135.2,13880.7,12.89364
1,295.6501,32.40961,12604.07,54692.18,12462.92,10.16156
1,69.26004,3.421759,18261.43,70098.81,18035.12,5.178846
1,39.98197,1.839213,19002.05,153224.5,18659.73,9.210922
1,40.93341,7.593291,,225883.8,18675.98,26.79291
1,206.1755,27.42231,,34880.45,14738.4,17.46433
1,84.21274,7.470508,,35614.49,17641.75,14.30016
1,399.8341,120.2188,10009.21,37957.14,9767.958,36.28404
1,221.7123,46.25196,,172739.4,14349.87,-1.834682
1,279.5357,42.54095,,131640.2,12819.76,-5.576865
1,234.0341,41.10246,,28311.07,13839.25,20.67083
1,189.5321,91.4212,,38893.59,14945.88,11.20632
1,133.6828,117.4417,,244877.8,16353.59,11.90701
1,292.4907,69.14292,12688.06,200467.2,12577.25,30.27295
1,250.8974,69.46543,,129479.9,13672.17,12.35605
1,144.3215,16.01407,,36466.54,16293.71,15.29379
1,278.096,133.5774,,61357.02,12859.58,41.82753
1,130.6311,48.42413,,54927.42,16721.54,20.33261
1,55.06204,15.03076,,89402.87,18616.02,11.97088
1,205.07,17.62642,14871.14,122291.2,14640.83,4.813665
1,131.5693,46.10108,,213879.1,16613.76,11.79768
1,278.3213,62.16553,,104919.5,12910.89,28.39731
1,187.1397,137.1482,,109157.4,15191.11,27.06919
1,370.5914,52.54301,10727.32,130745.2,10429.2,13.26637
1,353.5565,136.7354,,106606.8,10939.52,27.26183
1,278.2746,30.44881,13050.92,28110.27,12966.43,20.85143
1,222.1099,39.22722,14447.4,176261.8,14369.26,-7.635103
1,293.7185,133.3981,,85003.99,12545.71,18.68365
1,385.6054,37.70953,10360.59,54064.79,10117.51,9.522275
1,372.466,26.84379,10695.81,160120.8,10357.96,18.97762
1,280.3206,30.91347,,191790.4,12723.57,12.80664
1,127.7446,57.79189,,43606.11,16598.12,1.920193
1,383.9456,198.4774,10400.01,136151.9,10117.11,23.75924
1,292.7394,25.88978,12679.92,143908.3,12543.12,37.76786
1,131.9498,64.80546,,84653.95,16681.99,-4.323606
1,401.2381,230.1088,,145785,9961.487,15.45992
1,445.8783,66.42802,,65331.48,8567.697,32.44375
1,308.3901,147.7233,,181688.5,12218.6,10.85541
1,371.1626,180.7487,10716.48,71978.48,10493.6,30.06771
1,102.1449,58.75282,,212717.5,17429.82,-19.46647
1,485.7289,345.0822,,123716.5,7676.365,31.35318
1,234.4599,24.89606,14140.91,211729.6,13812.56,12.33636
1,384.6013,377.8886,,69973.05,10184.57,-8.514537
1,520.0609,155.6197,7000.757,21549.94,6763.673,20.36921
1,98.16344,7.621456,17549.9,96479.45,17266.93,13.63264
1,427.199,79.42379,,98048.42,9111.295,1.613158
1,56.26638,5.471894,,73157,18462.16,2.792539
1,99.89722,21.49932,17504.86,23585.4,17192.62,-5.904827
1,131.6657,14.34174,,65552.94,16504.37,9.626989
1,99.16298,13.30658,,92915.9,17204.72,1.560097
1,129.2059,28.31963,,66537.46,16446.82,4.350521
1,490.5411,69.18322,,107516.6,7399.025,24.74756
1,401.6339,124.6844,,66362.06,9769.676,33.84518
1,175.5592,78.90324,15609.97,204981.9,15387.33,10.31785
1,70.38205,19.98078,,141680.9,18124.54,8.272154
1,204.2997,134.9155,,210771.6,14854.26,32.70684
1,338.3741,96.93253,,86754.66,11448.68,11.96711
1,358.4324,130.9168,,127710.1,10814.17,4.073603
1,146.4338,41.99062,,232961.1,16305.18,1.241623
1,130.8748,56.65016,16735.98,210111.9,16396.13,5.28071
1,131.6718,50.58121,,141564.6,16568.95,-.3533517
1,533.9475,73.6804,,43171.3,6393.963,46.31895
1,39.02527,1.634036,,46817.13,18750.37,-23.86174
1,143.7657,45.80848,,126887.9,16398.54,17.85451
1,190.7205,29.00695,,186263.6,15216.84,10.19667
1,297.2309,72.11653,,102349.7,12500.46,23.04319
1,205.8464,46.67905,14845.73,169521.2,14698.64,-2.558771
1,131.0994,62.74944,16725.48,86285.93,16584.76,-10.57241
1,203.8488,33.05988,,224795.6,14893.97,20.95815
1,313.6108,264.916,12163.48,175443.4,11908.81,28.57378
1,460.0237,65.46843,,112330.8,8262.715,51.08667
1,384.3535,177.0658,,92063.6,10087.19,30.8355
1,41.3415,1.81269,18968.38,195897.4,18742.93,-4.670485
1,324.6927,74.51422,,34146.95,11780.27,24.54749
1,325.767,34.90619,11854.99,32234.57,11512.77,10.29781
1,414.2672,223.8819,9651.332,153833.4,9395.953,25.56359
1,187.7837,236.0448,15310.82,101142.3,15253.97,15.68248
1,130.7503,18.96682,,260281.3,16682.2,7.81027
1,281.5938,68.631,12956.44,84699.54,12659.73,22.31283
1,132.4634,43.77394,16695.8,82591.69,16429.71,3.959506
1,446.1274,85.07191,,138649.4,8684.665,48.28886
1,492.1504,161.1201,7697.296,79222.4,7451.393,30.00018
1,85.73601,34.09561,,198757.5,17801.02,8.494191
1,133.3937,59.82449,,242989.9,16398.47,10.91064
1,221.7253,23.86753,14454.99,66268.49,14194.21,2.180074
1,127.7463,59.00539,16805.74,32730.03,16691.34,3.602489
1,398.2717,337.5732,10035.09,79293.24,9854.357,1.33877
1,171.8789,46.96403,,23923.66,15567.36,-17.45723
1,130.7741,20.31577,,72136.79,16671.89,-8.794343
1,308.1864,64.47274,,129845.5,12224.94,23.94021
1,177.3917,75.94154,,30775.35,15253.5,20.07828
1,126.7922,32.23331,,142308.4,16818.48,-2.65185
1,132.4709,13.28537,,81647.05,16486.57,-6.588596
1,128.5672,26.20532,,222942.7,16667.76,-3.540376
1,132.6499,93.27039,,243281.5,16364.29,-11.43581
1,192.2001,42.42236,15200.93,122891.8,15203.69,17.56518
1,385.5656,110.3407,,86602.86,10319.49,16.47703
1,128.1607,98.23647,,76922.62,16482.98,17.25325
1,131.1984,23.43286,16724.74,253019.4,16719.08,-9.090662
1,159.6977,31.39048,16004.15,100131.6,15855.84,2.58744
1,115.378,13.79373,,221844,17020,15.00506
1,382.5887,42.32415,,150709.2,10161.94,13.12761
1,413.3231,173.6831,9667.142,33696.92,9655.855,34.22558
1,293.7637,140.7585,,101671.1,12587.21,10.71986
1,187.2641,75.00893,,123012.2,15258.3,-.2614105
1,189.4846,17.93239,15259.03,55840.39,15122.51,3.575442
1,282.0211,67.81115,,150199.6,12866.62,18.83253
1,127.0637,15.78499,16827.58,134703.6,16685.04,4.278976
1,251.4734,113.7572,,52748.03,13710.45,-.9585504
1,56.04493,2.215695,,248753.5,18497.28,-25.18571
1,280.0025,84.38411,13006.98,185613.4,12705.21,-19.3984
1,207.7021,45.60101,14802.69,67458.41,14565.02,5.057628
1,295.3414,47.80681,,119992.4,12453.22,35.38791
1,171.7219,33.89165,,44665.08,15529.26,17.01636
1,264.3742,68.25366,13387.24,51534.14,13099,4.53458
1,220.226,93.31393,,155610.7,14354.06,38.96107
1,368.9498,71.3124,10772.15,167991.6,10718.61,27.76039
1,55.23585,5.151924,18625.3,64018.46,18599.69,8.321397
1,519.2054,320.8878,7019.245,33161,6744.599,49.52745
1,70.19827,22.54125,,113375.2,17973.1,10.42543
1,218.9931,53.26149,,156236.4,14205.31,27.95496
1,324.3868,69.34665,,102854.5,11698.85,12.76485
1,668.7103,181.5088,,6372.206,3066.195,46.78984
1,174.786,41.75986,,184848.2,15488.85,9.297239
1,159.711,22.40219,,71268.91,15832.24,3.575104
1,128.9063,11.18019,,124015.9,16594.01,.1672666
1,338.5883,31.18159,,80047.31,11248.03,25.36296
1,130.4442,64.10255,16740.45,247008,16569.2,11.11795
1,84.12361,22.88723,,140754.2,17817.16,-12.12145
1,401.4551,161.039,,146101.5,9726.644,31.35734
1,322.0031,37.88477,11949.18,73447.84,11721.45,12.44131
1,500.2358,566.9108,,117752,7206.603,21.12546
1,280.683,38.16209,,38248.7,12997.79,2.637597
1,325.8772,97.32593,,33936.33,11686.84,30.32211
1,341.462,211.0732,,145381.8,11116.4,23.13917
1,175.9518,101.5202,,98265.46,15344.98,9.492139
1,445.6462,88.52567,,64385.75,8712.177,40.63792
1,428.6968,133.5871,,91036.34,8971.961,27.23796
1,445.5285,176.6612,,80285.02,8849.73,12.61903
1,413.9938,74.67703,9653.175,108492,9630.258,32.48708
1,113.4234,62.80608,17160.93,121372.6,16929.51,4.827746
1,290.852,22.92459,12728.32,118452,12435.56,35.75472
1,264.1254,64.28696,,190098.1,13088.71,47.43629
1,220.0864,57.68957,,229418.5,14451.55,20.706
1,264.58,117.5199,13380.55,208306.1,13086.52,3.393774
1,40.05677,11.10107,,85533.09,18743.34,3.630876
1,354.6354,25.9046,,94143.13,10917.37,28.97284
1,191.6897,57.21297,,85834.68,15029.61,13.19642
1,308.4032,30.93464,,102759.8,12106.42,18.3774
1,216.7698,33.42633,,180030.7,14333.25,34.947
1,173.5288,19.54305,15652.04,116983,15373.97,6.862456
1,281.1581,73.32295,,207670.3,12666.89,-5.682847
1,249.4506,150.6522,,201342.1,13482.01,7.400251
1,205.43,64.48268,14859.25,118147.3,14772.85,-2.583025
1,145.5957,35.61115,16365.03,151946.5,16240.52,24.28947
1,130.0069,17.02508,,231591.7,16739.77,15.55497
