fiona_farmer,district,crop,farmer_birth_year,fertilizer_use,profits_2005,profits_2016
1,THANJAVUR,RICE,1964,0,19707.773,24357.693
1,THANJAVUR,LENTILS,1967,0,19993.438,24622.629
0,MADURAI,WHEAT,1974,0,20253.061,23029.816
1,THANJAVUR,RICE,1969,0,19317.26,24919.893
0,TENKASI,RICE,1968,1,20420.477,24714.703
0,DINDIGUL,LENTILS,1963,0,20039.549,21329.496
0,TENKASI,RICE,1962,0,19922.979,22088.125
0,DINDIGUL,LENTILS,1961,0,20086.188,21622.727
0,DINDIGUL,LENTILS,1967,1,19964.705,21932.113
1,THANJAVUR,WHEAT,1964,0,18429.855,22900.637
0,PUDUKKOTTAI,WHEAT,1971,0,19862.061,22018.93
0,DINDIGUL,LENTILS,1966,0,20080.777,21463.254
0,MADURAI,WHEAT,1967,0,20103.531,21259.041
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,0,20824.973,24036.203
0,PUDUKKOTTAI,WHEAT,1967,0,19955.527,22461.631
1,THANJAVUR,WHEAT,1970,1,19963.029,24665.846
0,MADURAI,RICE,1965,0,19789.262,20301.318
0,KARUR,RICE,1964,0,20352.795,20605.76
0,TENKASI,RICE,1934,0,20316.184,22148.311
1,THANJAVUR,WHEAT,1966,0,19001.078,25597.605
0,TENKASI,LENTILS,1987,1,19201.588,20868.881
0,PUDUKKOTTAI,WHEAT,1964,1,20016.629,23773.604
1,THANJAVUR,WHEAT,nineteen seventy-three,0,21399.658,27228.266
1,THANJAVUR,RICE,1972,1,19323.293,21851.201
0,KARUR,RICE,1962,0,19909.654,20040.814
1,THANJAVUR,RICE,1963,0,19775.645,24301.379
0,PUDUKKOTTAI,WHEAT,1962,1,20025.82,22287.295
1,THANJAVUR,RICE,1964,0,18816.1,24141.523
0,DINDIGUL,LENTILS,1975,0,19191.129,21045.139
0,PUDUKKOTTAI,WHEAT,1967,0,20130.965,21433.115
1,THANJAVUR,RICE,1970,0,21002.811,24251.371
0,PUDUKKOTTAI,WHEAT,1962,1,19904.371,21708.938
1,THANJAVUR,RICE,1959,0,19852.742,23160.939
0,TENKASI,LENTILS,1964,0,19700.521,22443.264
0,KARUR,RICE,1970,0,20198.104,22322.338
1,THANJAVUR,WHEAT,1979,0,20786.344,26232.273
1,THANJAVUR,WHEAT,1966,0,20861.004,26452.053
0,DINDIGUL,LENTILS,1968,1,19966.322,22965.463
0,PUDUKKOTTAI,WHEAT,1968,0,20194.467,21055.76
0,DINDIGUL,LENTILS,1970,0,19949.713,21099.875
0,KARUR,RICE,1969,0,19747.951,22925.492
0,DINDIGUL,LENTILS,1974,0,19677.51,21215.125
0,KARUR,RICE,1964,0,20271.342,23167.1
0,TENKASI,LENTILS,1975,1,20881.406,21102.033
0,KARUR,RICE,1973,0,22618.191,24386.053
0,TENKASI,RICE,1972,1,19264.611,21297.635
1,THANJAVUR,WHEAT,1972,0,19452.043,24644.428
0,KARUR,RICE,1967,0,20209.033,21953.482
1,THANJAVUR,RICE,1968,0,19570.99,23136.27
0,TENKASI,RICE,1982,0,20478.141,21199.164
1,THANJAVUR,LENTILS,1968,1,18756.041,22660.576
1,THANJAVUR,LENTILS,1962,0,22418.652,26928.158
0,PUDUKKOTTAI,WHEAT,1967,0,20275.688,23778.947
0,KARUR,RICE,1971,0,20323.627,21566.506
0,TENKASI,RICE,1970,0,20005.521,22915.859
0,DINDIGUL,LENTILS,1970,1,20001.234,22054.373
0,KARUR,RICE,1967,0,20165.225,23041.332
0,KARUR,RICE,1968,0,19846.547,22102.082
1,THANJAVUR,LENTILS,1974,0,20938.947,25887.303
0,MADURAI,WHEAT,1966,0,20004.977,21998.285
0,MADURAI,WHEAT,1969,0,19899.631,21739.861
0,DINDIGUL,LENTILS,1962,1,20298.326,23243.459
0,KARUR,RICE,1959,0,20272.641,23752.516
0,PUDUKKOTTAI,WHEAT,1965,1,20023.078,20917.623
0,KARUR,RICE,1970,0,20311.307,21031.229
1,THANJAVUR,WHEAT,1974,0,21181.178,25603.428
0,MADURAI,WHEAT,1964,0,19975.887,22579.283
0,MADURAI,RICE,1966,0,20362.936,20936.658
1,THANJAVUR,RICE,1971,0,21101.146,23991.883
1,THANJAVUR,WHEAT,1974,1,20786.678,24555.063
0,PUDUKKOTTAI,WHEAT,1969,0,20058.428,21637.775
0,KARUR,RICE,1956,0,19966.768,20823.352
1,THANJAVUR,WHEAT,1972,0,20005.967,25092.969
1,THANJAVUR,RICE,1967,0,19748.719,24403.186
0,PUDUKKOTTAI,WHEAT,1972,0,20510.496,23352.254
0,PUDUKKOTTAI,WHEAT,1972,0,19032.869,21665.537
0,MADURAI,WHEAT,1967,1,19817.172,23005.502
1,THANJAVUR,RICE,1966,1,19799.074,24763.004
0,KARUR,RICE,1968,0,20158.029,21168.281
0,TENKASI,LENTILS,1979,0,19118.434,21018.902
1,THANJAVUR,LENTILS,1973,1,21140.611,23758.186
0,TENKASI,LENTILS,1953,0,20335.764,20433.939
0,KARUR,RICE,1965,0,19907.219,22050.424
0,KARUR,RICE,1974,0,19698.082,22640.584
0,DINDIGUL,LENTILS,nineteen seventy-three,0,20467.561,23088.557
0,DINDIGUL,LENTILS,1968,0,20226.885,20248.342
0,DINDIGUL,LENTILS,1972,0,20202.576,23148.141
0,MADURAI,WHEAT,1969,0,19850.859,20443.387
0,MADURAI,WHEAT,1968,0,20218.418,21565.541
1,THANJAVUR,RICE,1975,0,21027.957,25297.623
0,PUDUKKOTTAI,WHEAT,1964,0,20111.531,23663.902
1,THANJAVUR,LENTILS,1973,0,18029.061,23091.713
0,PUDUKKOTTAI,WHEAT,1972,1,20355.279,22073.811
1,THANJAVUR,LENTILS,1967,0,19130.225,23801.078
0,TENKASI,RICE,1969,0,19934.551,22051.574
0,DINDIGUL,LENTILS,1964,0,19830.348,21369.598
0,PUDUKKOTTAI,WHEAT,1971,0,20063.994,20570.594
0,KARUR,RICE,1978,0,20454.871,21143.877
0,KARUR,RICE,1977,0,18802.311,21241.863
0,MADURAI,WHEAT,1975,0,19760.945,22655.064
0,TENKASI,RICE,1989,0,19556.732,22139.967
0,KARUR,RICE,1969,0,19241.242,19213.371
1,THANJAVUR,WHEAT,1963,0,18796.648,23753.863
1,THANJAVUR,LENTILS,1965,1,20929.539,25149.029
1,THANJAVUR,LENTILS,nineteen seventy-three,0,20196.803,25882.25
0,DINDIGUL,LENTILS,1972,0,20279.182,21462.582
0,MADURAI,WHEAT,nineteen seventy-two,0,19589.549,20742.592
0,DINDIGUL,LENTILS,1972,0,20512.279,23904.855
0,KARUR,RICE,1964,1,19949.406,21794.6
0,KARUR,RICE,1974,0,17731.604,18903.43
0,PUDUKKOTTAI,WHEAT,1968,0,19994.965,20793.771
0,TENKASI,RICE,1967,0,20348.406,24612.072
1,THANJAVUR,WHEAT,1969,0,19635.428,25862.16
1,THANJAVUR,LENTILS,1963,1,20086.664,26832.547
0,DINDIGUL,LENTILS,1975,0,19728.793,20931.332
0,MADURAI,RICE,1972,1,20821.111,23215.664
1,THANJAVUR,RICE,1977,0,19435.648,23832.867
0,TENKASI,RICE,1953,0,19909.293,21480.912
1,THANJAVUR,WHEAT,1971,0,20933.201,26390.564
0,KARUR,RICE,1974,0,20595.451,21484.465
0,PUDUKKOTTAI,WHEAT,1966,0,20037.436,21385.557
0,PUDUKKOTTAI,WHEAT,1971,1,19957.861,20341.594
0,PUDUKKOTTAI,WHEAT,nineteen seventy-two,0,21194.664,21916.193
0,TENKASI,LENTILS,1962,1,20055.84,21387.793
0,PUDUKKOTTAI,WHEAT,1974,0,18615.186,22136.102
1,THANJAVUR,RICE,1974,0,19329.482,22297.561
0,PUDUKKOTTAI,WHEAT,1970,0,20085.049,22759.307
1,THANJAVUR,RICE,1975,0,21029.83,24675.088
0,TENKASI,RICE,1968,0,19665.953,20281.188
1,THANJAVUR,WHEAT,1959,0,20915.346,24889.199
0,MADURAI,WHEAT,1970,0,20161.227,20742.307
0,MADURAI,WHEAT,1955,0,20050.594,23729.609
1,THANJAVUR,WHEAT,1965,1,19049.645,24326.939
0,MADURAI,WHEAT,1972,0,19359.66,20241.451
0,KARUR,RICE,1971,0,20154.648,20380.08
1,THANJAVUR,WHEAT,1960,0,18770.803,24205.207
0,KARUR,RICE,1966,0,19879.742,21862.043
0,TENKASI,LENTILS,1977,1,18577.473,22418.314
0,TENKASI,RICE,1989,0,21262.391,22952.697
1,THANJAVUR,RICE,1972,0,20181.486,23222.367
0,PUDUKKOTTAI,WHEAT,1968,1,19916.729,22743.822
0,TENKASI,LENTILS,1981,0,19760.131,20696.273
0,KARUR,RICE,1974,0,19539.824,22240.137
1,THANJAVUR,RICE,1964,0,19489.488,21125.883
0,PUDUKKOTTAI,WHEAT,1968,0,19759.191,21328.621
0,DINDIGUL,LENTILS,1964,0,20009.158,21469.529
0,PUDUKKOTTAI,WHEAT,1965,1,19714.488,21648.277
0,TENKASI,LENTILS,1957,0,20016.289,21624.533
0,MADURAI,RICE,1958,1,20494.121,21865.582
0,PUDUKKOTTAI,WHEAT,1971,0,19857.074,20966.883
0,TENKASI,LENTILS,1978,0,18249.615,20206.869
0,KARUR,RICE,1969,1,19597.916,21904.605
0,KARUR,RICE,1972,0,15920.57,17401.73
0,TENKASI,RICE,1974,0,19334.658,21975.686
1,THANJAVUR,WHEAT,1961,0,19966.205,23749.639
0,MADURAI,RICE,1971,1,19813.279,20578.574
0,TENKASI,RICE,1984,1,19353.719,19442.055
0,PUDUKKOTTAI,WHEAT,1964,0,19984.355,21968.053
0,KARUR,RICE,1971,0,20694.529,23755.25
0,PUDUKKOTTAI,WHEAT,1967,0,20132.684,22356.631
1,THANJAVUR,LENTILS,1959,1,20304.895,24696.777
0,TENKASI,LENTILS,1982,0,18184.559,20951.246
1,THANJAVUR,WHEAT,1974,0,18975.375,24098.801
0,TENKASI,LENTILS,1971,0,20223.43,20324.057
0,KARUR,RICE,1966,0,20389.895,21157.727
0,KARUR,RICE,1967,0,20373.383,23454.623
0,PUDUKKOTTAI,WHEAT,1975,1,18292.297,20166.098
0,TENKASI,LENTILS,1989,0,19935.361,20534.637
0,TENKASI,LENTILS,1947,0,19686.123,21632.25
0,PUDUKKOTTAI,WHEAT,1974,0,20839.945,23055.887
0,TENKASI,LENTILS,1966,0,20061.133,22085.781
0,MADURAI,WHEAT,1964,0,20072.584,21677.141
0,KARUR,RICE,1971,0,19889.451,23505.006
0,TENKASI,LENTILS,1957,0,20039.771,19962.561
0,PUDUKKOTTAI,WHEAT,nineteen seventy-three,0,18543.09,20758.783
1,THANJAVUR,LENTILS,1974,1,20650.719,23390.541
0,DINDIGUL,LENTILS,1965,0,20214.318,21284.441
1,THANJAVUR,LENTILS,1967,0,19921.309,23446.99
0,DINDIGUL,LENTILS,1972,1,19371.748,19587.404
1,THANJAVUR,LENTILS,1975,0,20493.479,24355.039
0,DINDIGUL,LENTILS,1968,1,20033.826,20473.543
0,MADURAI,RICE,1967,0,20116.037,22251.518
1,THANJAVUR,LENTILS,1972,0,19011.344,23191.127
1,THANJAVUR,RICE,1965,0,20270.701,24446.609
0,MADURAI,WHEAT,1965,0,19995.84,22124.254
0,DINDIGUL,LENTILS,1959,1,20082.535,21151.426
0,MADURAI,RICE,1964,0,19560.445,20388.41
0,KARUR,RICE,1970,0,20286.035,21224.063
1,THANJAVUR,WHEAT,1961,0,20945.924,24288.283
0,MADURAI,RICE,1967,0,19982.436,21615.188
0,MADURAI,RICE,1978,0,21156.568,23663.021
0,KARUR,RICE,1969,0,20912.096,22531.809
0,PUDUKKOTTAI,WHEAT,1959,1,20020.068,23935.66
0,MADURAI,WHEAT,1971,0,20024.318,20999.168
0,PUDUKKOTTAI,WHEAT,1967,0,19860.629,22190.104
0,PUDUKKOTTAI,WHEAT,1968,0,19667.674,21314.895
1,THANJAVUR,WHEAT,1966,0,20535.902,25796.4
0,MADURAI,RICE,1964,1,20295.916,20656.846
0,PUDUKKOTTAI,WHEAT,1962,0,20010.65,22193.443
1,THANJAVUR,LENTILS,1970,0,18923.963,23357.279
1,THANJAVUR,LENTILS,1978,0,20745.338,22839.455
0,TENKASI,LENTILS,1989,0,21562.629,22825.701
0,KARUR,RICE,1973,0,19910.041,22201.697
0,TENKASI,RICE,1971,0,20121.178,22158.461
1,THANJAVUR,RICE,1970,1,22051.49,25493.02
0,KARUR,RICE,1978,0,20351.535,21759.945
0,KARUR,RICE,1963,0,20295.383,24304.045
0,KARUR,RICE,1971,0,19889.854,23244.898
0,KARUR,RICE,1969,1,19759.205,21597.91
0,DINDIGUL,LENTILS,1971,0,19845.936,21955.555
0,DINDIGUL,LENTILS,1971,1,20023.703,22147.305
0,KARUR,RICE,1965,0,19848.348,21478.271
1,THANJAVUR,LENTILS,1972,1,20823.986,25568.301
0,DINDIGUL,LENTILS,1965,0,19943.602,20724.834
1,THANJAVUR,RICE,1966,0,18576.133,22193.354
0,TENKASI,LENTILS,1968,0,19671.541,22600.461
0,KARUR,RICE,1968,0,20073.396,21657.975
1,THANJAVUR,RICE,1978,0,20756.941,23162.262
0,PUDUKKOTTAI,WHEAT,1965,0,19951.195,22548.758
0,DINDIGUL,LENTILS,1970,0,19897.229,21768.783
0,DINDIGUL,LENTILS,1978,0,20377.436,20486.424
0,DINDIGUL,LENTILS,1965,0,20315.188,21245.787
0,TENKASI,LENTILS,1942,0,19578.389,21079.938
0,KARUR,RICE,1970,1,19877.959,21892.516
0,KARUR,RICE,1972,0,21328.027,23056.902
1,THANJAVUR,WHEAT,1966,0,19413.018,25256.387
0,TENKASI,RICE,1951,0,19999.031,21730.297
0,DINDIGUL,LENTILS,1970,1,19704.154,22195.691
0,DINDIGUL,LENTILS,1968,0,20113.313,23288.043
0,DINDIGUL,LENTILS,1967,0,19852.375,21804.205
0,TENKASI,LENTILS,1981,0,20513.018,21519.848
0,DINDIGUL,LENTILS,1963,1,19607.186,21650.314
0,MADURAI,WHEAT,1968,1,20008.168,21918.131
0,KARUR,RICE,1966,0,20025.783,23969.336
0,TENKASI,RICE,1957,0,19992.852,23130.633
0,MADURAI,WHEAT,1975,0,19952.318,22019.777
1,THANJAVUR,RICE,1972,1,20250.162,21554.162
1,THANJAVUR,WHEAT,1970,0,21394.355,26380.73
0,PUDUKKOTTAI,WHEAT,nineteen seventy-two,0,20880.961,22872.248
0,KARUR,RICE,1969,0,20027.346,23833.453
0,TENKASI,LENTILS,1962,0,20099.014,21387.256
0,PUDUKKOTTAI,WHEAT,1961,1,20214.467,23255.279
0,TENKASI,RICE,1959,0,19963.973,20282.309
0,KARUR,RICE,1974,1,18173.541,19962.195
0,KARUR,RICE,1974,1,18075.537,20061.178
0,KARUR,RICE,1968,0,20438.896,22375.652
0,KARUR,RICE,1965,0,20074.869,20669.02
0,MADURAI,RICE,1964,1,20162.113,21986.434
1,THANJAVUR,RICE,1981,0,19754.666,23807.709
0,MADURAI,WHEAT,1967,0,19961.707,22807.895
0,TENKASI,LENTILS,1981,0,18851.994,21345.096
0,DINDIGUL,LENTILS,nineteen seventy-three,1,20200.912,21298.102
0,TENKASI,RICE,1966,0,19707.563,22182.611
0,PUDUKKOTTAI,WHEAT,1972,0,18622.113,21939.264
0,KARUR,RICE,1968,0,19677.82,21706.377
1,THANJAVUR,WHEAT,1965,0,19365.176,24682.563
0,DINDIGUL,LENTILS,1966,0,19783.283,21818.172
0,MADURAI,RICE,1971,0,20081.928,22316
0,PUDUKKOTTAI,WHEAT,1965,0,19929.66,21729.344
1,THANJAVUR,COTTON,1976,0,22927.686,26395.01
0,MADURAI,WHEAT,1973,0,20543.096,22280.162
1,THANJAVUR,LENTILS,1962,0,19484.598,24316.658
0,MADURAI,RICE,1965,0,20231.234,23444.738
0,TENKASI,LENTILS,1949,0,19901.322,21946.936
0,PUDUKKOTTAI,WHEAT,nineteen seventy-two,1,18993.881,20840
0,TENKASI,RICE,1984,1,20937.961,23552.193
1,THANJAVUR,LENTILS,1970,0,21194.113,25061.043
0,KARUR,RICE,1966,1,20484.227,23303.064
0,PUDUKKOTTAI,WHEAT,1966,0,20025.631,21698.232
1,THANJAVUR,RICE,1975,0,18372.133,20690.861
0,KARUR,RICE,1974,1,18439.262,20665.447
0,MADURAI,RICE,nineteen seventy-three,0,18912.561,20941.961
1,THANJAVUR,WHEAT,1967,1,20743.447,26291.834
1,THANJAVUR,RICE,1969,1,21035.754,24600.584
1,THANJAVUR,COTTON,1975,1,18357.355,22104.342
0,PUDUKKOTTAI,WHEAT,1962,0,20125.447,22923.354
0,PUDUKKOTTAI,WHEAT,1969,1,20103.793,20629.102
0,TENKASI,LENTILS,1986,0,19515.58,22846.238
1,THANJAVUR,WHEAT,1977,0,21660.275,25885.506
0,PUDUKKOTTAI,WHEAT,1970,0,19801.111,21943.762
1,THANJAVUR,RICE,1964,0,21368.033,24386.184
0,KARUR,RICE,1972,1,20405.023,22207.143
1,THANJAVUR,RICE,1974,0,20545.938,23063.314
1,THANJAVUR,LENTILS,1970,0,19629.227,24410.881
0,DINDIGUL,LENTILS,1964,0,20175.941,21933.137
1,THANJAVUR,LENTILS,1965,0,20732.199,26527.344
1,THANJAVUR,WHEAT,1976,0,19910.111,26017.318
0,KARUR,RICE,1970,0,20372.135,21329.205
1,THANJAVUR,WHEAT,1973,0,19088.117,22897.135
0,KARUR,RICE,nineteen seventy-two,0,18918.109,20838.135
0,DINDIGUL,LENTILS,1971,0,20005.775,20994.188
1,THANJAVUR,WHEAT,nineteen seventy-three,0,20437.283,25563.375
0,KARUR,RICE,1966,0,20195.172,22078.613
1,THANJAVUR,WHEAT,1976,1,20132.029,25727.248
0,TENKASI,LENTILS,1974,0,21677.453,25349.518
0,TENKASI,RICE,1975,0,17919.734,18876.977
0,TENKASI,RICE,1961,0,20478.266,21897.818
0,DINDIGUL,LENTILS,1975,0,18597.592,19817.408
0,TENKASI,RICE,1945,0,19922.779,23110.92
0,DINDIGUL,LENTILS,1975,1,19640.127,21701.383
0,MADURAI,RICE,1969,0,20079.541,22279.516
1,THANJAVUR,LENTILS,1969,0,19727.682,22564.672
0,KARUR,RICE,1966,1,19979.576,21339.125
0,MADURAI,WHEAT,1974,0,19002.729,20074.824
1,THANJAVUR,LENTILS,1963,0,20266.508,24479.838
1,THANJAVUR,RICE,1968,0,19449.373,22955.811
1,THANJAVUR,RICE,1958,0,20487.563,24315.627
1,THANJAVUR,RICE,1962,1,20143.375,22765.596
0,KARUR,RICE,1972,0,16898.482,18555.986
1,THANJAVUR,WHEAT,1971,0,21758.568,25486.566
0,PUDUKKOTTAI,WHEAT,1966,0,19758.32,21922.93
0,MADURAI,RICE,1971,0,20116.428,22343.369
0,MADURAI,RICE,1972,0,20288.576,23072.148
0,PUDUKKOTTAI,WHEAT,1974,0,21288.443,21885.406
0,DINDIGUL,LENTILS,1980,0,20056.002,23812.598
1,THANJAVUR,WHEAT,nineteen seventy-three,0,21366.816,24814.662
0,TENKASI,RICE,1962,0,19961.445,20193.594
0,DINDIGUL,LENTILS,1976,0,20292.303,21890.506
0,TENKASI,RICE,1976,0,19409.838,20071.258
0,DINDIGUL,LENTILS,1965,0,19908.271,21011.248
0,MADURAI,RICE,1978,1,19633.207,21431.154
0,TENKASI,LENTILS,1975,0,17050.828,18822.811
0,DINDIGUL,LENTILS,1975,0,21261.094,23832.678
0,KARUR,RICE,1975,0,19524.588,21478.73
0,KARUR,RICE,1966,1,19996.586,22210.643
0,DINDIGUL,LENTILS,1964,1,20052.205,20879.186
0,MADURAI,RICE,1967,1,20177.658,21880.311
0,PUDUKKOTTAI,WHEAT,1972,1,20715.838,21788.463
1,THANJAVUR,LENTILS,1970,0,21404.336,24743.313
0,KARUR,RICE,1971,0,19372.324,20600.771
0,DINDIGUL,LENTILS,1965,0,20198.006,20416.645
0,KARUR,RICE,1965,0,19992.158,24045.637
0,PUDUKKOTTAI,WHEAT,1963,1,20499.723,22596.043
0,DINDIGUL,LENTILS,1959,0,20297.541,22134.998
0,TENKASI,LENTILS,1958,0,20082.729,20961.08
0,MADURAI,WHEAT,1967,1,20127.102,22572.875
0,KARUR,RICE,1965,0,19699.064,22327.988
0,TENKASI,RICE,1956,0,20084.785,22219.768
0,DINDIGUL,LENTILS,1974,0,21067.807,24587.064
0,KARUR,RICE,1982,1,20312.922,22398.518
0,TENKASI,LENTILS,1961,0,19929.408,21332.012
0,DINDIGUL,LENTILS,1973,1,19611.205,20957.574
0,TENKASI,RICE,1979,0,18875.764,19460.822
1,THANJAVUR,RICE,1968,0,18582.359,22097.826
0,MADURAI,WHEAT,1972,0,20658.266,23160.646
0,TENKASI,LENTILS,1941,0,19812.799,21708.93
1,THANJAVUR,LENTILS,1962,0,19930.422,25420.561
0,KARUR,RICE,1971,0,19831.646,20849.086
0,MADURAI,WHEAT,1962,1,20080.713,22998.998
0,PUDUKKOTTAI,WHEAT,1966,0,19962.369,22782.262
0,PUDUKKOTTAI,WHEAT,1960,1,20102.643,21243.082
1,THANJAVUR,RICE,1967,0,20785.145,23899.371
0,DINDIGUL,LENTILS,1975,0,20717.039,22964.006
0,MADURAI,RICE,1974,0,23190.404,25779.711
0,PUDUKKOTTAI,WHEAT,1972,0,18967.109,20292.934
0,KARUR,RICE,1973,1,18997.037,19157.58
0,KARUR,RICE,1957,0,19568.85,21779.9
1,THANJAVUR,LENTILS,1966,0,20425.021,26032.387
1,THANJAVUR,COTTON,1976,1,17507.926,21928.816
0,DINDIGUL,LENTILS,1972,0,20199.824,22752.979
1,THANJAVUR,WHEAT,1967,0,18623.033,24065.57
1,THANJAVUR,LENTILS,1964,1,19981.709,24973.596
1,THANJAVUR,RICE,1971,1,19788.803,23019.477
1,THANJAVUR,RICE,1971,0,20626.826,24593.641
0,TENKASI,LENTILS,1959,0,20177.014,22393.941
0,MADURAI,WHEAT,1969,0,20135.748,20793.711
0,TENKASI,LENTILS,1988,0,21941.064,23489.789
0,DINDIGUL,LENTILS,1977,0,18845.098,20130.975
0,DINDIGUL,LENTILS,1974,0,17597.516,20287.518
1,THANJAVUR,RICE,1971,0,21174.986,23803.1
0,MADURAI,RICE,1979,1,19655.029,22066.627
1,THANJAVUR,LENTILS,1975,0,17928.189,23559.986
1,THANJAVUR,LENTILS,1964,1,19628.152,26414.096
0,MADURAI,RICE,1970,0,19775.58,22978.807
1,THANJAVUR,RICE,1981,0,18270.467,21617.623
0,PUDUKKOTTAI,WHEAT,1972,1,20781.777,22368.207
0,KARUR,RICE,1975,0,20516.834,24551.012
1,THANJAVUR,LENTILS,1970,0,19792.398,23245.592
0,DINDIGUL,LENTILS,1972,0,20519.732,22590.832
1,THANJAVUR,RICE,1966,0,19441.699,23342.871
0,KARUR,RICE,1969,0,19443.926,20077.08
0,DINDIGUL,LENTILS,1968,0,20058.502,22316.674
0,PUDUKKOTTAI,WHEAT,1962,0,19882.561,22679.285
0,KARUR,RICE,1966,0,20258.59,21725.775
1,THANJAVUR,WHEAT,1970,1,19012.586,22051.924
0,PUDUKKOTTAI,WHEAT,1971,0,19981.561,23570.574
1,THANJAVUR,LENTILS,1975,0,19327.006,23465.277
0,PUDUKKOTTAI,WHEAT,1972,0,18518.939,19415.473
0,DINDIGUL,LENTILS,1970,1,20212.563,23096.885
0,DINDIGUL,LENTILS,1969,0,19980.281,21799.641
1,THANJAVUR,RICE,1970,0,18775.674,23665.586
0,MADURAI,WHEAT,1966,1,20226.557,23018.652
1,THANJAVUR,RICE,1965,0,21171.008,24883.529
0,MADURAI,WHEAT,1968,0,19856.439,22377.748
0,DINDIGUL,LENTILS,1969,0,19751.744,23066.764
1,THANJAVUR,WHEAT,1974,0,21141.988,26326.186
0,KARUR,RICE,1966,0,19658.061,22889.748
1,THANJAVUR,LENTILS,1969,0,20053.887,25826.834
1,THANJAVUR,RICE,nineteen seventy-two,0,19696.883,22790.961
0,MADURAI,RICE,1968,0,19852.465,21525.664
0,KARUR,RICE,1968,1,19851.303,20148.246
1,THANJAVUR,WHEAT,1966,0,21479.234,27457.008
0,MADURAI,WHEAT,1971,0,19835.336,22645.303
1,THANJAVUR,RICE,1973,0,20820.646,23282.221
0,TENKASI,LENTILS,1971,0,19825.145,22035.613
0,KARUR,RICE,1968,0,19964.031,22393.609
0,PUDUKKOTTAI,WHEAT,1969,0,19637.945,21054.352
0,MADURAI,RICE,1976,1,18964.563,20465.658
1,THANJAVUR,RICE,1966,0,19914.563,21819.973
0,PUDUKKOTTAI,WHEAT,1974,0,19404.439,23660.143
0,MADURAI,WHEAT,nineteen seventy-three,1,20856.781,24510.926
0,KARUR,RICE,1984,0,21602.936,23774.93
0,TENKASI,RICE,1949,0,19628.449,21417.713
0,MADURAI,RICE,1969,0,20333.781,23156.51
1,THANJAVUR,RICE,1976,0,21013.008,24641.707
0,DINDIGUL,LENTILS,1977,1,21039.766,22562.148
1,THANJAVUR,RICE,1969,0,20498.447,24229.768
0,DINDIGUL,LENTILS,1967,1,19503.762,22025.047
1,THANJAVUR,LENTILS,1967,1,20166.973,24144.66
0,DINDIGUL,LENTILS,1971,0,19863.354,23608.691
1,THANJAVUR,LENTILS,1963,0,19899.408,24203.957
0,MADURAI,RICE,1958,0,20094.898,22678.08
1,THANJAVUR,RICE,1970,0,21228.838,25637.24
0,KARUR,RICE,1971,0,20256.742,22665.932
1,THANJAVUR,WHEAT,1976,0,20190.842,27435.479
0,KARUR,RICE,nineteen seventy-two,1,19379.613,19951.133
1,THANJAVUR,LENTILS,1968,1,20432.555,25782.566
0,MADURAI,RICE,1965,0,20293.904,22338.887
0,TENKASI,LENTILS,1961,0,19996.848,22825.938
0,TENKASI,RICE,1963,0,20220.879,23956.313
0,MADURAI,RICE,1971,1,20298.475,21281.488
0,MADURAI,RICE,1974,0,21862.066,22975.758
0,MADURAI,RICE,1974,0,18321.539,20191.264
0,TENKASI,LENTILS,1957,0,19432.139,21728.912
0,TENKASI,LENTILS,1983,0,19585.035,23664.115
0,DINDIGUL,LENTILS,1977,0,18252.689,19497.928
0,DINDIGUL,LENTILS,1970,0,20120.408,20282.988
0,PUDUKKOTTAI,WHEAT,1968,1,20115.178,21130.768
0,DINDIGUL,LENTILS,1968,0,20140.078,23212.271
1,THANJAVUR,RICE,1960,0,19138.617,22151.715
0,MADURAI,RICE,1976,0,20841.471,23161.998
1,THANJAVUR,RICE,1977,0,20575.344,24284.824
0,KARUR,RICE,1959,0,20147.813,21034.689
1,THANJAVUR,LENTILS,1969,0,19022.002,22491.797
0,DINDIGUL,LENTILS,1958,0,19904.174,22796.311
0,PUDUKKOTTAI,WHEAT,1971,1,19830.752,21446.605
0,TENKASI,RICE,1947,0,19912.125,20753.854
1,THANJAVUR,WHEAT,1968,0,19022.178,23156.137
0,DINDIGUL,LENTILS,1962,0,19834.174,20880.643
0,PUDUKKOTTAI,WHEAT,1970,1,20062.453,22252.197
0,MADURAI,RICE,1969,0,19674.906,19429.045
1,THANJAVUR,RICE,nineteen seventy-three,0,20316.77,23974.811
0,MADURAI,RICE,1958,0,20138.295,20724.359
0,TENKASI,RICE,1936,0,20192.041,20797.418
1,THANJAVUR,WHEAT,1963,0,19661.25,26542.43
0,KARUR,RICE,1978,0,19943.141,21063.875
1,THANJAVUR,LENTILS,1966,1,20399.736,25721.619
0,DINDIGUL,LENTILS,1969,1,20030.389,19925.518
0,PUDUKKOTTAI,WHEAT,1977,0,20089.018,21236.543
1,THANJAVUR,LENTILS,1961,0,21460.586,26785.215
0,KARUR,RICE,1966,0,19440.338,20770.484
0,MADURAI,RICE,1974,1,19529.256,22391.951
0,TENKASI,RICE,1940,0,19929.691,22173.357
1,THANJAVUR,RICE,1961,0,20083.064,24649.566
0,DINDIGUL,LENTILS,1965,0,19943.521,22493.574
0,DINDIGUL,LENTILS,1965,0,20049.041,23444.977
