keller_trt,keller_trt_yes,baseline_hhsize,baseline_payments,baseline_elec_use,baseline_hh_head_age,endline_hhsize,endline_payments,endline_elec_use,endline_hh_head_age
0,0,10,225.2616,403.0846,39,10,50611.24,403.0846,40
0,0,9,102.2987,479.1653,35,9,59998.42,479.1653,36
0,0,11,227.5349,329.8034,30,11,41453.63,329.8034,31
0,0,9,149.5711,41.70947,34,9,5363.765,41.70947,35
0,0,6,57.20245,571.4811,46,6,71493.02,571.4811,47
0,0,7,128.7848,62.44627,42,7,7935.112,62.44627,43
0,0,5,71.56013,83.8772,35,5,10556.7,83.8772,36
0,0,10,254.173,51.63938,39,10,6709.796,51.63938,40
0,0,7,101.9734,79.0167,36,7,9979.322,79.0167,37
0,0,8,53.25183,64.94779,38,8,8172.617,64.94779,39
0,0,9,84.12201,28.0804,29,9,3594.313,28.0804,30
0,0,9,126.1849,561.1706,39,9,70273.38,561.1706,40
0,0,8,28.61565,414.7691,34,8,51875.08,414.7691,35
0,0,5,22.79932,1047.039,35,5,130903.2,1047.039,36
0,0,10,94.95926,218.2737,37,10,27379.86,218.2737,38
0,0,11,179.9795,283.5717,40,11,35626.8,283.5717,41
0,0,8,141.5929,215.3454,33,8,27060.43,215.3454,34
0,0,6,19.99401,81.52863,38,6,10211.57,81.52863,39
0,0,6,39.47282,140.1498,32,6,17558.47,140.1498,33
0,0,7,3.468512,212.7605,38,7,26599.07,212.7605,39
0,0,6,151.6653,91.39372,39,6,11576.23,91.39372,40
0,0,7,170.972,19.53115,44,7,2613.261,19.53115,45
0,0,10,75.08913,1445.064,33,10,180708.8,1445.064,34
0,0,11,3.11855,47.67808,40,11,5963.202,47.67808,41
0,0,10,80.75894,545.2413,39,10,68236.44,545.2413,40
0,0,7,101.9535,457.1081,45,7,57241.13,457.1081,46
0,0,6,2.942532,500.4758,42,6,62562.49,500.4758,43
0,0,7,67.46149,341.4492,36,7,42749.14,341.4492,37
0,0,7,58.39525,199.0318,40,7,24938.27,199.0318,41
0,0,9,131.6868,73.69437,34,9,9343.696,73.69437,35
0,0,7,49.33518,147.5247,35,7,18490.91,147.5247,36
0,0,6,241.1395,811.6682,31,6,101700.3,811.6682,32
0,0,5,217.152,173.2975,25,5,21879.73,173.2975,26
0,0,7,254.8448,230.2014,39,7,29030.6,230.2014,40
0,0,8,238.9518,271.7339,30,8,34205.99,271.7339,31
0,0,8,63.40774,384.3123,37,8,48103.16,384.3123,38
0,0,10,111.1363,1.775045,36,10,333.5757,1.775045,37
0,0,10,59.10044,167.3148,35,10,20974.08,167.3148,36
0,0,8,10.01517,50.36402,45,8,6306.414,50.36402,46
0,0,4,34.96748,1186.447,34,4,148341.1,1186.447,35
0,0,8,190.0948,194.5515,39,8,24509.45,194.5515,40
0,0,2,47.09524,308.337,37,2,38590.19,308.337,38
0,0,11,179.2452,397.6483,30,11,49886.26,397.6483,31
0,0,8,75.84312,208.9419,29,8,26194.08,208.9419,30
0,0,7,164.6534,371.2961,27,7,46576.75,371.2961,28
0,0,9,77.46249,294.0578,40,9,36834.95,294.0578,41
0,0,6,116.2867,320.5285,48,6,40182.48,320.5285,49
0,0,8,26.82312,49.03334,37,8,6156.868,49.03334,38
0,0,6,40.72895,129.5227,41,6,16231.07,129.5227,42
0,0,8,140.9986,855.4788,36,8,107076.7,855.4788,37
0,0,7,91.70741,612.6731,39,7,76676.27,612.6731,40
0,0,6,158.7334,436.528,34,6,54724.82,436.528,35
0,0,8,160.9523,142.0154,34,8,17913.56,142.0154,35
0,0,6,79.26976,564.6566,29,6,70661.87,564.6566,30
0,0,9,256.6844,368.2581,40,9,46289.44,368.2581,41
0,0,9,100.3885,232.6225,39,9,29178.72,232.6225,40
0,0,9,214.6186,409.2288,36,9,51369.06,409.2288,37
0,0,7,211.7578,196.2303,37,7,24741.51,196.2303,38
0,0,7,175.4081,96.41685,35,7,12228.24,96.41685,36
0,0,10,246.64,397.7398,38,10,49964.95,397.7398,39
0,0,7,201.3754,110.6685,34,7,14035.49,110.6685,35
0,0,7,127.1342,1207.795,30,7,151101.8,1207.795,31
0,0,8,65.02713,593.811,37,8,74291.59,593.811,38
0,0,9,234.0467,381.7742,29,9,47956.52,381.7742,30
0,0,7,57.08316,153.4455,35,7,19237.84,153.4455,36
0,0,8,38.89114,47.05962,41,8,5921.614,47.05962,42
0,0,5,185.8355,361.3554,31,5,45355.37,361.3554,32
0,0,8,250.9299,877.7635,39,8,109972.3,877.7635,40
0,0,10,121.6677,589.2793,34,10,73781.89,589.2793,35
0,0,8,39.06056,205.254,35,8,25696.02,205.254,36
0,0,8,33.16038,199.8203,28,8,25011.5,199.8203,29
0,0,8,141.0381,100.1232,28,8,12657,100.1232,29
0,0,9,139.615,401.5851,41,9,50337.83,401.5851,42
0,0,9,21.10944,84.56136,35,9,10591.99,84.56136,36
0,0,9,104.8715,1124.578,35,9,140677.8,1124.578,36
0,0,9,52.15028,169.3041,39,9,21215.31,169.3041,40
0,0,7,62.39113,16.58493,29,7,2136.102,16.58493,30
0,0,8,111.6441,452.1022,35,8,56624.51,452.1022,36
0,0,8,157.8579,710.7956,31,8,89007.82,710.7956,32
0,0,7,33.67659,22.1755,31,7,2806.447,22.1755,32
0,0,5,111.7469,2.925876,31,5,477.7268,2.925876,32
0,0,9,236.2334,740.9924,36,9,92860.55,740.9924,37
0,0,8,99.72277,549.5989,28,8,68799.71,549.5989,29
0,0,10,52.80042,320.3962,32,10,40102.81,320.3962,33
0,0,6,252.3754,542.3546,42,6,68047.3,542.3546,43
0,0,12,102.7162,677.3173,39,12,84768.13,677.3173,40
0,0,11,26.15982,302.8742,22,11,37886.28,302.8742,23
0,0,8,21.60438,413.5461,39,8,51715.45,413.5461,40
0,0,6,23.45515,227.6883,39,6,28485.23,227.6883,40
0,0,9,236.8411,147.9532,33,9,18731.72,147.9532,34
0,0,13,208.1927,44.88285,37,13,5819.516,44.88285,38
0,0,8,120.6982,238.4505,40,8,29927.08,238.4505,41
0,0,3,27.76153,344.0312,34,3,43032.02,344.0312,35
0,0,5,242.082,521.7115,33,5,65456.63,521.7115,34
0,0,10,71.77341,72.52728,33,10,9138.664,72.52728,34
0,0,9,69.36118,149.1842,33,9,18718.01,149.1842,34
0,0,4,95.04768,41.89735,43,4,5332.55,41.89735,44
0,0,10,110.128,137.0664,36,10,17244.15,137.0664,37
0,0,11,236.7109,969.8324,38,11,121466.3,969.8324,39
0,0,7,157.4669,4.511201,31,7,721.5236,4.511201,32
0,0,6,209.522,357.1221,36,6,44850.61,357.1221,37
0,0,8,140.7098,186.7448,41,8,23484.62,186.7448,42
0,0,11,229.2981,1211.27,26,11,151638.3,1211.27,27
0,0,6,144.9422,2018.026,32,6,252398.6,2018.026,33
0,0,8,33.01597,181.7257,32,8,22748.98,181.7257,33
0,0,6,159.3078,166.7885,32,6,21008.78,166.7885,33
0,0,10,144.5371,436.107,33,10,54657.98,436.107,34
0,0,9,241.577,233.3874,40,9,29415.22,233.3874,41
0,0,12,111.23,360.6942,41,12,45198.05,360.6942,42
0,0,9,228.6452,70.30168,35,9,9016.896,70.30168,36
0,0,9,154.3726,3331.193,33,9,416554.4,3331.193,34
0,0,9,21.05991,56.31518,37,9,7061.089,56.31518,38
0,0,9,159.9358,74.45355,39,9,9467.17,74.45355,40
0,0,6,22.6341,892.3683,41,6,111568.8,892.3683,42
0,0,4,151.3381,282.2463,28,4,35432.14,282.2463,29
0,0,6,83.02417,72.25469,38,6,9115.219,72.25469,39
0,0,7,133.3963,133.8776,42,7,16868.53,133.8776,43
0,0,12,90.5591,20.38738,38,12,2639.893,20.38738,39
0,0,6,253.0976,443.1866,31,6,55652.15,443.1866,32
0,0,9,16.0611,1846.852,33,9,230873.1,1846.852,34
0,0,9,248.9998,474.1744,33,9,59521.68,474.1744,34
0,0,6,179.506,337.6965,27,6,42391.86,337.6965,28
0,0,10,125.0588,711.9825,47,10,89123.15,711.9825,48
0,0,9,192.008,242.2999,34,9,30480.39,242.2999,35
0,0,9,10.09251,276.1044,26,9,34523.7,276.1044,27
0,0,6,44.56063,222.6428,36,6,27875.06,222.6428,37
0,0,8,17.88632,492.1434,36,8,61536.68,492.1434,37
0,0,7,174.4647,17.28348,45,7,2335.859,17.28348,46
0,0,10,144.3043,291.8881,44,10,36631.04,291.8881,45
0,0,7,166.9301,128.0853,35,7,16178.34,128.0853,36
0,0,8,.6940835,1141.689,35,8,142712.1,1141.689,36
0,0,9,115.7549,30.90127,34,9,3978.927,30.90127,35
0,0,8,42.86197,1324.425,33,8,165596.3,1324.425,34
0,0,7,26.96344,184.618,50,7,23105.18,184.618,51
0,0,7,195.8732,278.8542,35,7,35053.06,278.8542,36
0,0,6,88.4356,773.0251,45,6,96717.37,773.0251,46
0,0,9,238.7515,295.3426,31,9,37157.57,295.3426,32
0,0,3,179.8327,337.3882,35,3,42353.52,337.3882,36
0,0,7,15.57554,432.0149,31,7,54018.04,432.0149,32
0,0,6,192.8744,1418.018,42,6,177445.9,1418.018,43
0,0,9,183.8336,216.6875,37,9,27269.81,216.6875,38
0,0,9,173.4644,215.412,36,9,27100.32,215.412,37
0,0,4,224.9064,434.032,37,4,54479.82,434.032,38
0,0,9,196.76,429.1673,32,9,53843.64,429.1673,33
0,0,8,157.1621,741.2462,37,8,92813.77,741.2462,38
0,0,9,199.4533,1265.42,37,9,158377.7,1265.42,38
0,0,12,242.5711,434.0629,37,12,54501.04,434.0629,38
0,0,13,91.14502,322.7624,36,13,40436.66,322.7624,37
0,0,9,217.6788,529.3355,34,9,66385.02,529.3355,35
0,0,13,96.4793,206.3516,31,13,25890.71,206.3516,32
0,0,9,16.50533,140.6755,35,9,17601.84,140.6755,36
0,0,5,99.25976,597.0005,29,5,74724.98,597.0005,30
0,0,10,161.3466,284.2544,42,10,35693.23,284.2544,43
0,0,5,142.131,43.31234,44,5,5556.432,43.31234,45
0,0,8,241.3766,325.9742,29,8,40988.68,325.9742,30
0,0,9,72.12245,310.2709,38,9,38856.5,310.2709,39
0,0,9,170.2301,9.114282,40,9,1309.667,9.114282,41
0,0,6,249.6953,583.1965,38,6,73149.41,583.1965,39
0,0,7,42.33701,442.8287,39,7,55395.98,442.8287,40
0,0,6,106.9589,57.77363,30,6,7329.545,57.77363,31
0,0,6,225.1124,259.604,32,6,32676.03,259.604,33
0,0,7,184.0789,532.8425,37,7,66789.4,532.8425,38
0,0,11,156.0258,25.51655,39,11,3346.125,25.51655,40
0,0,8,180.1013,288.2787,30,8,36215.61,288.2787,31
0,0,8,200.4715,695.9695,27,8,87197.66,695.9695,28
0,0,7,129.4684,517.2213,38,7,64782.88,517.2213,39
0,0,7,43.00908,159.716,40,7,20007.66,159.716,41
0,0,5,55.82,749.9063,41,5,93794.77,749.9063,42
0,0,10,212.6847,1052.04,39,10,131718,1052.04,40
0,0,7,89.0741,171.0363,43,7,21469.59,171.0363,44
0,0,13,219.1202,305.3452,35,13,38387.32,305.3452,36
0,0,7,.1810727,697.2603,47,7,87157.86,697.2603,48
0,0,9,223.9894,553.5765,36,9,69421.45,553.5765,37
0,0,13,187.7932,378.0852,38,13,47448.59,378.0852,39
0,0,6,145.1646,135.6947,34,6,17107.4,135.6947,35
0,0,4,125.2932,146.3384,33,4,18418.13,146.3384,34
0,0,8,84.97443,792.5321,35,8,99151.88,792.5321,36
0,0,9,255.6374,790.9294,39,9,99122.45,790.9294,40
0,0,9,105.1258,631.7322,43,9,79072.37,631.7322,44
0,0,7,219.9258,108.0632,32,7,13728.77,108.0632,33
0,0,8,15.21571,62.39857,49,8,7815.313,62.39857,50
0,0,9,115.3344,101.1279,35,9,12756.87,101.1279,36
0,0,10,213.6606,4.879689,28,10,823.7888,4.879689,29
0,0,9,117.122,70.66115,33,9,8950.59,70.66115,34
0,0,7,149.4589,191.4482,44,7,24080.93,191.4482,45
0,0,10,182.7922,56.22138,35,10,7210.73,56.22138,36
0,0,9,20.36433,42.94156,33,9,5388.206,42.94156,34
0,0,8,160.4748,493.6156,31,8,61862.86,493.6156,32
0,0,6,240.9161,166.5515,34,6,21060.04,166.5515,35
0,0,7,202.603,849.3442,24,7,106371.5,849.3442,25
0,0,7,172.2506,674.4999,33,7,84485.2,674.4999,34
0,0,8,133.8589,24.40704,26,8,3185.691,24.40704,27
0,0,9,.7580155,151.8963,27,9,18988.8,151.8963,28
0,0,8,158.2817,299.3331,33,8,37575.62,299.3331,34
0,0,8,206.2533,72.47392,38,8,9266.197,72.47392,39
0,0,11,45.03777,272.0453,30,11,34050.94,272.0453,31
0,0,9,94.11153,1021.397,34,9,127769,1021.397,35
0,0,7,132.9361,1.801426,40,7,358.8227,1.801426,41
0,0,9,34.20745,80.18929,32,9,10058.6,80.18929,33
0,0,9,92.91618,83.74782,44,9,10562.37,83.74782,45
0,0,9,169.044,133.2876,40,9,16830.13,133.2876,41
0,0,8,53.2239,64.03136,36,8,8057.695,64.03136,37
0,0,10,159.8324,450.4754,38,10,56470.19,450.4754,39
0,0,8,64.97947,509.1172,26,8,63705.33,509.1172,27
0,0,9,186.5711,256.4599,45,9,32244.21,256.4599,46
0,0,10,145.7142,510.1939,33,10,63920.83,510.1939,34
0,0,12,53.01699,703.6406,32,12,88008.12,703.6406,33
0,0,11,4.573038,629.2461,31,11,78661.22,629.2461,32
0,0,9,1.317177,52.64063,32,9,6582.395,52.64063,33
0,0,10,90.98822,60.32927,28,10,7632.658,60.32927,29
0,0,9,37.53434,421.9836,39,9,52785.75,421.9836,40
0,0,10,101.9129,78.55825,41,10,9922.354,78.55825,42
0,0,7,241.1236,424.6515,34,7,53323.47,424.6515,35
0,0,11,79.07991,268.9202,26,11,33694.23,268.9202,27
0,0,8,223.8176,402.8791,37,8,50584.48,402.8791,38
0,0,11,96.09156,507.9828,44,11,63594.41,507.9828,45
0,0,7,63.9661,633.1179,31,7,79204.15,633.1179,32
0,0,8,171.0727,380.2221,37,8,47699.66,380.2221,38
0,0,9,211.5547,67.61649,36,9,8663.716,67.61649,37
0,0,9,177.5992,3.043596,38,9,558.7628,3.043596,39
0,0,6,9.863125,564.1773,26,6,70532.68,564.1773,27
0,0,12,206.0841,172.1355,32,12,21723.71,172.1355,33
0,0,7,227.1344,200.3916,38,7,25276.28,200.3916,39
0,0,5,114.5206,789.9832,29,5,98863.23,789.9832,30
0,0,11,133.0592,275.751,37,11,34602.92,275.751,38
0,0,9,142.7653,47.61229,38,9,6094.562,47.61229,39
0,0,6,115.0241,461.5265,35,6,57805.9,461.5265,36
0,0,10,138.7034,148.0859,24,10,18649.69,148.0859,25
0,0,6,199.8199,571.0314,29,6,71579.33,571.0314,30
0,0,7,60.62889,1317.021,31,7,164688.5,1317.021,32
0,0,5,9.237853,127.3515,33,5,15928.19,127.3515,34
0,0,7,210.0945,173.1721,40,7,21856.97,173.1721,41
0,0,9,32.13135,594.9753,31,9,74404.13,594.9753,32
0,0,9,56.53488,1009.479,32,9,126242.4,1009.479,33
0,0,8,99.64346,435.2038,39,8,54500.55,435.2038,40
0,0,6,165.0741,833.8925,43,6,104402.1,833.8925,44
0,0,8,65.27431,224.9646,43,8,28186.4,224.9646,44
0,0,11,50.74314,229.2449,33,11,28706.9,229.2449,34
0,0,5,215.3143,61.20221,34,5,7866.397,61.20221,35
0,0,7,118.4417,634.9813,39,7,79491.14,634.9813,40
0,0,6,10.23689,260.0432,42,6,32516.48,260.0432,43
0,0,7,196.0657,895.8839,29,7,112182.4,895.8839,30
0,0,9,120.8234,457.545,36,9,57314,457.545,37
0,0,10,123.4983,2884.914,29,10,360738.5,2884.914,30
0,0,4,194.5529,572.207,40,4,71720.91,572.207,41
0,0,7,74.99178,234.9632,32,7,29445.62,234.9632,33
0,0,10,167.9693,96.33612,26,10,12210.27,96.33612,27
0,0,8,70.65445,270.274,30,8,33855.05,270.274,31
0,0,11,148.8329,39.68244,37,11,5109.377,39.68244,38
0,0,11,8.776863,15.13849,40,11,1901.333,15.13849,41
0,0,11,211.886,114.1568,38,11,14481.84,114.1568,39
0,0,9,247.2073,900.1807,33,9,112770,900.1807,34
0,0,7,37.96882,294.9936,37,7,36913.02,294.9936,38
0,0,9,44.86227,348.6849,37,9,43631.42,348.6849,38
0,0,9,68.49315,42.47201,31,9,5378.236,42.47201,32
0,0,8,197.6931,456.3411,34,8,57240.36,456.3411,35
0,0,9,244.4808,45.87925,26,9,5980.285,45.87925,27
0,0,7,156.3917,255.0288,34,7,32035.38,255.0288,35
0,0,9,20.28418,169.8328,31,9,21249.82,169.8328,32
0,0,9,144.5069,188.1495,43,9,23663.28,188.1495,44
0,0,8,83.21736,618.9576,24,8,77452.96,618.9576,25
0,0,8,100.6886,375.6683,38,8,47059.67,375.6683,39
0,0,8,12.28355,99.43986,38,8,12442.42,99.43986,39
0,0,8,231.8971,144.3508,27,8,18276.63,144.3508,28
0,0,4,234.6037,353.4807,42,4,44419.72,353.4807,43
0,0,10,1.561514,298.3201,42,10,37291.8,298.3201,43
0,0,5,45.44677,84.90392,33,5,10658.87,84.90392,34
0,0,11,246.6555,304.5576,29,11,38317.34,304.5576,30
0,0,6,52.68021,139.7973,41,6,17527.49,139.7973,42
0,0,14,7.755322,283.0125,34,14,35385.28,283.0125,35
0,0,9,79.3923,304.3026,34,9,38117.8,304.3026,35
0,0,9,75.7317,298.8417,46,9,37431.58,298.8417,47
0,0,9,127.9574,282.6047,38,9,35454.01,282.6047,39
0,0,10,193.1434,369.6017,41,10,46393.52,369.6017,42
0,0,6,112.4729,204.8653,35,6,25721.54,204.8653,36
0,0,5,74.96642,166.5782,41,5,20898.15,166.5782,42
0,0,9,58.37856,222.7563,39,9,27903.38,222.7563,40
0,0,12,78.38737,254.6612,40,12,31911.62,254.6612,41
0,0,8,214.5593,611.0834,32,8,76600.93,611.0834,33
0,0,10,77.55873,181.828,32,10,22806.21,181.828,33
0,0,9,141.0956,618.8889,28,9,77503.06,618.8889,29
0,0,4,110.0851,16.46892,28,4,2169.646,16.46892,29
0,0,11,103.1923,489.5802,27,11,61301.02,489.5802,28
0,0,7,162.717,155.7009,31,7,19626.21,155.7009,32
0,0,9,161.1975,125.893,34,9,15898.34,125.893,35
0,0,5,105.8832,34.53384,37,5,4423.591,34.53384,38
0,0,6,10.74416,548.9468,38,6,68630.05,548.9468,39
0,0,9,139.1901,75.4666,31,9,9572.68,75.4666,32
0,0,9,87.19375,12.00032,39,9,1588.174,12.00032,40
0,0,7,99.97656,202.1967,30,7,25374.85,202.1967,31
0,0,9,14.7701,145.1925,34,9,18164.81,145.1925,35
0,0,10,233.3096,66.05627,28,10,8490.728,66.05627,29
0,0,9,48.93903,485.5881,35,9,60748.09,485.5881,36
0,0,7,134.2233,253.5655,41,7,31830.22,253.5655,42
0,0,8,213.2161,93.56153,36,8,11908.84,93.56153,37
0,0,10,200.9136,1737.587,31,10,217399.5,1737.587,32
0,0,8,121.9676,.0052302,34,8,122.9596,.0052302,35
0,0,10,195.5963,414.3661,34,10,51991.64,414.3661,35
0,0,8,4.276561,791.5601,26,8,98950.22,791.5601,27
0,0,3,154.6051,527.2651,40,3,66063.64,527.2651,41
0,0,10,95.25928,1161.558,36,10,145290.2,1161.558,37
0,0,9,184.5032,288.5537,38,9,36254.14,288.5537,39
0,0,8,165.2307,766.0792,36,8,95925.2,766.0792,37
0,0,7,98.77943,329.8645,38,7,41332.08,329.8645,39
0,0,11,191.6636,161.9253,35,11,20433.09,161.9253,36
0,0,7,77.17128,854.0754,33,7,106837.5,854.0754,34
0,0,10,138.8069,31.36068,30,10,4059.562,31.36068,31
0,0,4,143.6008,177.339,37,4,22311.72,177.339,38
0,0,6,186.5233,285.3626,34,6,35857.26,285.3626,35
0,0,4,40.8044,749.5013,33,4,93728.98,749.5013,34
0,0,8,117.0498,340.3899,36,8,42666.33,340.3899,37
0,0,3,153.4847,149.2603,32,3,18811.09,149.2603,33
0,0,10,7.234951,564.3846,29,10,70556.28,564.3846,30
0,0,7,20.21584,253.5191,35,7,31710.79,253.5191,36
0,0,7,91.43719,583.6624,30,7,73049.56,583.6624,31
0,0,7,170.7424,215.8833,23,7,27156.15,215.8833,24
0,0,8,9.603806,732.5258,36,8,91576.2,732.5258,37
0,0,11,248.1841,1.386228,23,11,421.69,1.386228,24
0,0,7,83.1119,629.9783,26,7,78830.73,629.9783,27
0,0,7,141.4712,424.9418,38,7,53260.18,424.9418,39
0,0,7,201.8934,1077.421,36,7,134879.6,1077.421,37
0,0,10,37.68012,10.87957,38,10,1398.063,10.87957,39
0,0,8,251.2972,198.2556,34,8,25033.3,198.2556,35
0,0,7,37.64207,225.5574,29,7,28232.79,225.5574,30
0,0,9,152.5663,1281.762,39,9,160373,1281.762,40
0,0,9,4.533009,35.5701,34,9,4451.706,35.5701,35
0,0,12,229.6915,235.4811,30,12,29665.07,235.4811,31
0,0,10,226.6019,37.10253,28,10,4865.079,37.10253,29
0,0,8,69.49,24.18612,37,8,3092.85,24.18612,38
0,0,5,201.4651,357.0016,39,5,44827.23,357.0016,40
0,0,11,179.4968,73.44188,33,11,9360.513,73.44188,34
0,0,7,.3250808,80.02156,38,7,10003.16,80.02156,39
0,0,5,141.1685,159.2408,35,5,20047.03,159.2408,36
0,0,8,126.0775,810.6342,42,8,101456,810.6342,43
0,0,10,75.2824,466.5083,38,10,58389.24,466.5083,39
0,0,8,136.586,203.7805,34,8,25609.24,203.7805,35
0,0,10,213.3016,634.6852,38,10,79549.05,634.6852,39
0,0,7,128.2667,366.2738,35,7,45913.36,366.2738,36
0,0,10,132.5602,81.67802,32,10,10343.06,81.67802,33
0,0,6,96.52771,228.8087,34,6,28698.08,228.8087,35
0,0,11,69.48095,309.2004,37,11,38720.51,309.2004,38
0,0,8,152.1288,399.8059,29,8,50128.46,399.8059,30
0,0,7,245.2308,215.5904,35,7,27194.29,215.5904,36
0,0,10,238.2761,415.3058,39,10,52152.09,415.3058,40
0,0,9,42.77246,1163.813,40,9,145519.3,1163.813,41
0,0,5,116.1805,544.5543,43,5,68185.55,544.5543,44
0,0,11,123.8227,1117.479,33,11,139808.8,1117.479,34
0,0,9,6.919247,223.2765,38,9,27916.79,223.2765,39
0,0,6,252.5146,186.1549,38,6,23522.48,186.1549,39
0,0,8,154.2359,155.6019,37,8,19605.47,155.6019,38
0,0,9,226.4492,881.0779,33,9,110361.9,881.0779,34
0,0,9,151.364,587.653,44,9,73608.09,587.653,45
0,0,9,21.77746,166.4852,32,9,20833.41,166.4852,33
0,0,12,256.646,566.711,34,12,71096.16,566.711,35
0,0,6,158.2199,443.4409,42,6,55588.77,443.4409,43
0,0,12,46.55095,106.3297,32,12,13338.44,106.3297,33
0,0,10,233.1959,1710.073,33,10,213992.3,1710.073,34
0,0,6,73.20281,174.5519,32,6,21892.99,174.5519,33
0,0,6,42.37848,281.8676,33,6,35276.09,281.8676,34
0,0,7,159.8335,224.3836,41,7,28208.7,224.3836,42
0,0,6,41.82145,753.9249,31,6,94283.01,753.9249,32
0,0,4,73.28815,296.3041,34,4,37112.18,296.3041,35
0,0,8,80.25049,287.3595,30,8,36001.04,287.3595,31
0,0,8,103.7721,17.02433,31,8,2232.67,17.02433,32
0,0,7,213.7897,128.8578,44,7,16321.28,128.8578,45
0,0,6,39.99229,13.83736,34,6,1769.787,13.83736,35
0,0,9,235.6622,6.129372,36,9,1002.232,6.129372,37
0,0,8,50.79148,1533.508,39,8,191739.4,1533.508,40
0,0,5,103.5092,39.76889,35,5,5075.468,39.76889,36
0,0,11,45.08455,400.6979,41,11,50132.61,400.6979,42
0,0,7,208.2695,35.76408,31,7,4679.538,35.76408,32
0,0,7,70.40521,234.0129,29,7,29322.96,234.0129,30
0,0,7,107.4837,852.979,43,7,106730.3,852.979,44
0,0,9,150.8826,513.8971,38,9,64388.51,513.8971,39
0,0,9,245.8569,42.69503,33,9,5583.074,42.69503,34
0,0,7,234.6648,1109.18,31,7,138882.5,1109.18,32
0,0,6,137.7294,169.4549,41,6,21320.36,169.4549,42
0,0,9,147.9507,129.3019,40,9,16311.2,129.3019,41
0,0,8,94.38204,96.59001,40,8,12168.2,96.59001,41
0,0,9,76.50414,92.57477,40,9,11648.57,92.57477,41
0,0,9,217.2974,1268.552,29,9,158786.3,1268.552,30
0,0,11,225.7401,704.6989,42,11,88313.2,704.6989,43
0,0,7,149.2148,368.6361,32,7,46228.94,368.6361,33
0,0,10,91.74199,763.3692,36,10,95513.12,763.3692,37
0,0,7,204.3697,84.21811,35,7,10731.71,84.21811,36
0,0,9,191.9285,1393.912,42,9,174431.5,1393.912,43
0,0,8,119.7943,186.6958,36,8,23457.25,186.6958,37
0,0,7,118.4501,1085.017,34,7,135746.1,1085.017,35
0,0,8,61.53909,264.0175,33,8,33064.54,264.0175,34
0,0,8,107.1204,572.8137,25,8,71709.33,572.8137,26
0,0,7,186.2456,334.4199,29,7,41989.39,334.4199,30
0,0,11,126.0261,50.74125,31,11,6469.61,50.74125,32
0,0,10,226.4795,263.3714,35,10,33148.21,263.3714,36
0,0,7,172.1985,537.2573,30,7,67330.26,537.2573,31
0,0,7,45.93432,20.96276,40,7,2666.807,20.96276,41
0,0,5,111.0179,59.38351,39,5,7534.173,59.38351,40
0,0,4,134.8281,532.4047,46,4,66685.83,532.4047,47
0,0,10,160.4537,24.83607,26,10,3265.786,24.83607,27
0,0,10,185.2297,196.0559,38,10,24692.7,196.0559,39
0,0,4,88.08016,698.151,33,4,87357.66,698.151,34
0,0,8,23.81834,557.7242,37,8,69739.56,557.7242,38
0,0,7,27.84826,257.8744,33,7,32262.41,257.8744,34
0,0,6,20.9118,137.3335,39,6,17188.32,137.3335,40
0,0,7,62.99015,515.9627,33,7,64559.28,515.9627,34
0,0,9,246.56,457.271,30,9,57405.86,457.271,31
0,0,8,256.8785,295.8691,31,8,37240.83,295.8691,32
0,0,7,176.9322,672.2258,37,7,84205.16,672.2258,38
0,0,6,183.5065,88.76521,34,6,11279.37,88.76521,35
0,0,5,193.9566,109.7294,39,5,13910.99,109.7294,40
0,0,8,175.3791,65.2534,42,8,8332.546,65.2534,43
0,0,7,66.8076,292.8575,40,7,36674.5,292.8575,41
0,0,13,49.11714,869.8784,26,13,108784.6,869.8784,27
0,0,9,162.171,458.1277,37,9,57428.52,458.1277,38
0,0,9,207.3747,106.6717,33,9,13542.01,106.6717,34
0,0,6,128.3402,968.9219,37,6,121244.2,968.9219,38
0,0,10,111.6351,458.5878,31,10,57435.9,458.5878,32
0,0,12,92.64912,658.6697,46,12,82426.66,658.6697,47
0,0,12,36.17786,595.9758,34,12,74533.38,595.9758,35
0,0,9,145.3365,1335.462,32,9,167079,1335.462,33
0,0,8,127.1014,115.1393,33,8,14520.38,115.1393,34
0,0,4,257.0158,865.4249,28,4,108435.6,865.4249,29
0,0,7,97.07681,585.1866,28,7,73246.24,585.1866,29
0,0,4,37.90314,290.2812,35,4,36323.4,290.2812,36
0,0,6,82.54864,111.6627,38,6,14041.16,111.6627,39
0,0,7,86.02395,386.5039,36,7,48399.35,386.5039,37
0,0,5,191.3616,817.897,35,5,102429.3,817.897,36
0,0,7,15.13931,81.58001,40,7,10213.41,81.58001,41
0,0,11,220.2865,29.84092,42,11,3951.33,29.84092,43
0,0,8,31.24609,154.2197,39,8,19309.67,154.2197,40
0,0,8,223.2739,181.3307,36,8,22889.76,181.3307,37
0,0,10,59.50301,766.6127,40,10,95886.6,766.6127,41
0,0,9,34.82957,362.9402,31,9,45403.21,362.9402,32
0,0,8,77.31142,87.00697,36,8,10954.04,87.00697,37
0,0,6,146.2339,1.557681,38,6,341.0399,1.557681,39
0,0,12,45.37698,313.0562,28,12,39178.05,313.0562,29
0,0,9,21.84514,176.6551,46,9,22103.92,176.6551,47
0,0,9,98.6291,418.4248,36,9,52401.87,418.4248,37
