year,municipality_id,air_quality_regulation_year,particulate_matter
2011,126,,101.0204
2012,126,,87.5065
2003,127,,97.49945
2004,127,,5.559433
2005,127,,-33.11578
2006,127,,115.1177
2007,127,,113.459
2008,127,,60.50659
2009,127,,102.985
2010,127,,55.18264
2011,127,,86.06005
2012,127,,77.55611
2003,128,,83.37226
2004,128,,4.755432
2005,128,,-15.61866
2006,128,,109.8269
2007,128,,109.7297
2008,128,,49.45068
2009,128,,97.50343
2010,128,,57.12764
2011,128,,101.9844
2012,128,,76.26053
2003,129,,65.56728
2004,129,,9.056778
2005,129,,.53862
2006,129,,97.0004
2007,129,,105.4647
2008,129,,40.43231
2009,129,,116.4839
2010,129,,58.70908
2011,129,,90.06574
2012,129,,72.50301
2003,130,,64.67231
2004,130,,3.463692
2005,130,,-17.1605
2006,130,,124.049
2007,130,,99.79665
2008,130,,55.34915
2009,130,,100.6178
2010,130,,46.41512
2011,130,,90.17461
2012,130,,89.96954
2003,131,,67.46613
2004,131,,16.07639
2005,131,,-10.61356
2006,131,,104.4075
2007,131,,112.605
2008,131,,41.52361
2009,131,,101.4228
2010,131,,49.98268
2011,131,,92.49021
2012,131,,89.7515
2003,132,,55.29773
2004,132,,24.2402
2005,132,,-5.344154
2006,132,,117.5415
2007,132,,86.77147
2008,132,,28.66579
2009,132,,108.8754
2010,132,,58.39174
2011,132,,93.2666
2012,132,,70.75341
2003,133,,68.70394
2004,133,,5.213104
2005,133,,-18.55087
2006,133,,101.3404
2007,133,,94.93967
2008,133,,29.24321
2009,133,,98.04308
2010,133,,65.31068
2011,133,,91.16898
2012,133,,80.48129
2003,134,,74.23019
2004,134,,23.42492
2005,134,,10.00112
2006,134,,94.13259
2007,134,,105.3018
2008,134,,62.65636
2009,134,,100.0413
2010,134,,56.59746
2011,134,,83.10157
2012,134,,57.45963
2003,135,,69.0042
2004,135,,28.92458
2005,135,,-19.31733
2006,135,,97.86523
2007,135,,106.1512
2008,135,,66.21979
2009,135,,113.183
2010,135,,45.97464
2011,135,,73.79753
2012,135,,73.49283
2003,136,,86.91381
2004,136,,9.921425
2005,136,,-13.71749
2006,136,,96.57511
2007,136,,94.77578
2008,136,,47.85191
2009,136,,109.2939
2010,136,,41.45391
2011,136,,85.7939
2012,136,,91.67274
2003,137,,74.32989
2004,137,,10.97608
2005,137,,-12.34079
2006,137,,104.0912
2007,137,,90.64579
2008,137,,39.17473
2009,137,,106.1707
2010,137,,62.84737
2011,137,,90.44413
2012,137,,89.01958
2003,138,,65.46873
2004,138,,30.22552
2005,138,,-19.40682
2006,138,,89.79669
2007,138,,105.1145
2008,138,,47.24814
2009,138,,131.238
2010,138,,60.66029
2011,138,,97.7561
2012,138,,65.616
2003,139,,69.9563
2004,139,,-6.11982
2005,139,,-6.828781
2006,139,,98.96663
2007,139,,106.7623
2008,139,,14.32859
2009,139,,114.1271
2010,139,,61.752
2011,139,,79.37059
2012,139,,83.49226
2003,140,,64.16888
2004,140,,1.415413
2005,140,,-1.490578
2006,140,,111.5465
2007,140,,100.8948
2008,140,,36.32674
2009,140,,96.21643
2010,140,,57.98388
2011,140,,81.87194
2012,140,,72.27554
2003,141,,77.07877
2004,141,,12.53741
2005,141,,-21.12242
2006,141,,113.3012
2007,141,,119.2408
2008,141,,57.52988
2009,141,,96.47228
2010,141,,55.82749
2011,141,,93.37115
2012,141,,83.25904
2003,142,,72.02776
2004,142,,16.79921
2005,142,,-16.16893
2006,142,,103.5805
2007,142,,112.6815
2008,142,,41.93393
2009,142,,96.99403
2010,142,,74.25455
2011,142,,87.19389
2012,142,,74.46257
2003,143,,60.37869
2004,143,,7.186615
2005,143,,-13.0219
2006,143,,97.90002
2007,143,,103.6066
2008,143,,44.42373
2009,143,,102.1774
2010,143,,55.86086
2011,143,,96.83254
2012,143,,65.90508
2003,144,,88.70834
2004,144,,15.31166
2005,144,,-9.838326
2006,144,,108.8963
2007,144,,104.0224
2008,144,,45.64932
2009,144,,99.53633
2010,144,,56.65163
2011,144,,98.06235
2012,144,,70.68397
2003,145,,72.77245
2004,145,,21.66232
2005,145,,-16.75534
2006,145,,114.1517
2007,145,,104.5234
2008,145,,35.33579
2009,145,,119.5355
2010,145,,50.91245
2011,145,,82.77104
2012,145,,73.26249
2003,146,,76.21214
2004,146,,10.40123
2005,146,,-22.13568
2006,146,,112.9698
2007,146,,104.2644
2008,146,,44.47129
2009,146,,104.611
2010,146,,64.32057
2011,146,,103.1601
2012,146,,92.11869
2003,147,,68.82466
2004,147,,6.27578
2005,147,,-1.050674
2006,147,,105.532
2007,147,,105.5655
2008,147,,56.12766
2009,147,,95.19872
2010,147,,47.38764
2011,147,,101.4542
2012,147,,75.79004
2003,148,,80.40307
2004,148,,19.57294
2005,148,,-26.87571
2006,148,,99.31131
2007,148,,114.6227
2008,148,,41.67614
2009,148,,93.66883
2010,148,,48.1133
2011,148,,94.54774
2012,148,,75.21931
2003,149,,84.4585
2004,149,,-4.057869
2005,149,,-15.8563
2006,149,,113.9612
2007,149,,107.533
2008,149,,34.32731
2009,149,,101.8275
2010,149,,59.6504
2011,149,,105.3911
2012,149,,88.32446
2003,150,,92.75258
2004,150,,24.42783
2005,150,,-10.35891
2006,150,,101.702
2007,150,,103.4357
2008,150,,15.06326
2009,150,,92.33495
2010,150,,57.8381
2011,150,,73.02915
2012,150,,77.22179
2003,151,,69.66212
2004,151,,2.537704
2005,151,,-9.649628
2006,151,,103.3515
2007,151,,104.0394
2008,151,,37.55621
2009,151,,104.5837
2010,151,,52.37138
2011,151,,79.37685
2012,151,,73.78013
2003,152,,72.43555
2004,152,,15.99694
2005,152,,-19.14286
2006,152,,116.7176
2007,152,,95.34537
2008,152,,40.00606
2009,152,,104.1358
2010,152,,48.68758
2011,152,,90.79485
2012,152,,92.50928
2003,153,,68.29404
2004,153,,-10.76407
2005,153,,-23.12875
2006,153,,106.9524
2007,153,,104.3108
2008,153,,58.90734
2009,153,,112.6279
2010,153,,43.12407
2011,153,,85.47617
2012,153,,64.86269
2003,154,,57.95195
2004,154,,-12.11108
2005,154,,-2.743141
2006,154,,110.8788
2007,154,,90.34223
2008,154,,42.7538
2009,154,,97.74348
2010,154,,70.67897
2011,154,,81.38876
2012,154,,65.64576
2003,155,,71.70593
2004,155,,12.48374
2005,155,,-16.66735
2006,155,,116.0122
2007,155,,111.4312
2008,155,,54.59055
2009,155,,102.4427
2010,155,,56.79369
2011,155,,91.93274
2012,155,,78.55741
2003,156,,79.79419
2004,156,,16.54632
2005,156,,-16.23162
2006,156,,124.9263
2007,156,,95.10205
2008,156,,53.71362
2009,156,,99.87568
2010,156,,47.90203
2011,156,,93.72308
2012,156,,87.31522
2003,157,,74.97623
2004,157,,6.952797
2005,157,,-20.22963
2006,157,,108.9614
2007,157,,92.80875
2008,157,,67.2483
2009,157,,99.95401
2010,157,,47.51421
2011,157,,84.99876
2012,157,,83.67997
2003,158,,77.48534
2004,158,,.7950439
2005,158,,-.8641434
2006,158,,117.8718
2007,158,,120.332
2008,158,,59.49407
2009,158,,100.403
2010,158,,44.99196
2011,158,,87.81408
2012,158,,96.15642
2003,159,,62.42355
2004,159,,11.57096
2005,159,,-8.522545
2006,159,,104.7545
2007,159,,103.4891
2008,159,,38.11893
2009,159,,110.614
2010,159,,72.08382
2011,159,,87.43082
2012,159,,82.26828
2003,160,,87.03693
2004,160,,15.0372
2005,160,,-10.47594
2006,160,,120.2783
2007,160,,98.22231
2008,160,,62.15404
2009,160,,99.68937
2010,160,,38.26503
2011,160,,83.31847
2012,160,,65.91133
2003,161,,63.6496
2004,161,,2.623665
2005,161,,-5.186623
2006,161,,84.90716
2007,161,,95.65077
2008,161,,44.54076
2009,161,,103.2374
2010,161,,56.06869
2011,161,,85.38662
2012,161,,83.2138
2003,162,,55.02137
2004,162,,4.497055
2005,162,,-4.617073
2006,162,,118.8095
2007,162,,102.0498
2008,162,,37.84758
2009,162,,90.14613
2010,162,,56.14891
2011,162,,91.99713
2012,162,,100.7596
2003,163,,71.95203
2004,163,,18.43611
2005,163,,-26.68062
2006,163,,113.4322
2007,163,,97.19129
2008,163,,39.8088
2009,163,,106.8556
2010,163,,49.98521
2011,163,,86.07788
2012,163,,70.84419
2003,164,,75.2884
2004,164,,1.326927
2005,164,,-13.38846
2006,164,,102.0553
2007,164,,112.2922
2008,164,,36.29274
2009,164,,102.4575
2010,164,,57.34998
2011,164,,92.79997
2012,164,,69.876
2003,165,,67.09852
2004,165,,2.647346
2005,165,,3.991867
2006,165,,96.0864
2007,165,,86.23395
2008,165,,51.13668
2009,165,,105.603
2010,165,,33.02353
2011,165,,82.61203
2012,165,,85.82944
2003,166,,72.85576
2004,166,,6.251274
2005,166,,-29.48137
2006,166,,105.2905
2007,166,,110.2714
2008,166,,57.68677
2009,166,,103.2652
2010,166,,53.42284
2011,166,,92.42536
2012,166,,95.08969
2003,167,,59.03074
2004,167,,10.87042
2005,167,,-3.526077
2006,167,,100.6974
2007,167,,105.9235
2008,167,,29.95273
2009,167,,90.16753
2010,167,,58.44397
2011,167,,116.2882
2012,167,,85.77119
2003,168,,74.65453
2004,168,,12.63912
2005,168,,-9.430588
2006,168,,107.5914
2007,168,,109.5958
2008,168,,52.98244
2009,168,,109.3885
2010,168,,52.07681
2011,168,,87.21658
2012,168,,64.40455
2003,169,,84.07328
2004,169,,18.80908
2005,169,,-19.82521
2006,169,,114.046
2007,169,,90.08186
2008,169,,37.33905
2009,169,,97.24064
2010,169,,60.18246
2011,169,,95.56769
2012,169,,91.38331
2003,170,,82.54617
2004,170,,-1.133965
2005,170,,-17.6958
2006,170,,122.389
2007,170,,107.1181
2008,170,,37.13637
2009,170,,96.53097
2010,170,,63.02612
2011,170,,97.14226
2012,170,,77.15295
2003,171,,85.83649
2004,171,,3.531128
2005,171,,-6.730705
2006,171,,120.7534
2007,171,,92.8838
2008,171,,42.48062
2009,171,,116.3598
2010,171,,42.96384
2011,171,,72.19442
2012,171,,78.23327
2003,172,,77.75947
2004,172,,20.06554
2005,172,,.1555099
2006,172,,90.88307
2007,172,,104.2503
2008,172,,38.25313
2009,172,,112.6626
2010,172,,38.65932
2011,172,,104.3247
2012,172,,70.16774
2003,173,,89.78062
2004,173,,6.681625
2005,173,,-28.16105
2006,173,,128.8802
2007,173,,99.60931
2008,173,,51.94928
2009,173,,117.5518
2010,173,,45.64455
2011,173,,73.89362
2012,173,,68.99128
2003,174,,61.41226
2004,174,,17.25789
2005,174,,-15.60355
2006,174,,105.7283
2007,174,,102.8412
2008,174,,42.46664
2009,174,,109.3007
2010,174,,61.09792
2011,174,,100.1406
2012,174,,88.08342
2003,175,,77.33942
2004,175,,18.35721
2005,175,,-21.81015
2006,175,,106.6692
2007,175,,100.2019
2008,175,,43.19887
2009,175,,88.02172
2010,175,,48.25813
2011,175,,89.51342
2012,175,,75.98203
2003,176,,82.81383
2004,176,,11.86826
2005,176,,-17.72853
2006,176,,108.1835
2007,176,,107.9073
2008,176,,46.38155
2009,176,,111.9929
2010,176,,53.40219
2011,176,,83.36229
2012,176,,92.56899
2003,177,,76.81264
2004,177,,14.45653
2005,177,,-27.58373
2006,177,,116.6322
2007,177,,91.89896
2008,177,,41.76619
2009,177,,108.7375
2010,177,,52.70999
2011,177,,98.52172
2012,177,,73.35677
2003,178,,80.19854
2004,178,,16.44497
2005,178,,-28.12413
2006,178,,109.2305
2007,178,,117.4381
2008,178,,44.3058
2009,178,,90.47343
2010,178,,47.54628
2011,178,,113.3435
2012,178,,98.52963
2003,179,,52.38268
2004,179,,6.722664
2005,179,,-17.92497
2006,179,,108.381
2007,179,,95.60438
2008,179,,36.00045
2009,179,,116.2408
2010,179,,56.58942
2011,179,,103.8622
2012,179,,75.0007
2003,180,,67.91309
2004,180,,4.298294
2005,180,,-5.77533
2006,180,,101.3056
2007,180,,105.5576
2008,180,,29.65385
2009,180,,114.5909
2010,180,,58.45394
2011,180,,83.4628
2012,180,,82.08243
2003,181,,78.9592
2004,181,,17.70703
2005,181,,-17.07524
2006,181,,110.2913
2007,181,,115.5308
2008,181,,45.95198
2009,181,,101.1092
2010,181,,52.55927
2011,181,,88.61185
2012,181,,93.60144
2003,182,,77.29055
2004,182,,11.19994
2005,182,,-19.75863
2006,182,,116.5847
2007,182,,97.07614
2008,182,,36.89144
2009,182,,106.8207
2010,182,,48.72882
2011,182,,78.85381
2012,182,,86.72036
2003,183,,77.41613
2004,183,,16.63759
2005,183,,-16.68234
2006,183,,104.0791
2007,183,,102.6927
2008,183,,60.00288
2009,183,,95.08254
2010,183,,50.44171
2011,183,,80.62987
2012,183,,87.82689
2003,184,,81.14178
2004,184,,8.500061
2005,184,,-20.92269
2006,184,,111.3669
2007,184,,110.2717
2008,184,,37.63803
2009,184,,108.5801
2010,184,,53.72266
2011,184,,98.9593
2012,184,,74.20888
2003,185,,92.00253
2004,185,,18.48085
2005,185,,-1.410118
2006,185,,94.45811
2007,185,,104.5374
2008,185,,55.47124
2009,185,,123.1863
2010,185,,72.3906
2011,185,,85.00745
2012,185,,85.43284
2003,186,,81.32122
2004,186,,11.40405
2005,186,,-3.771835
2006,186,,131.8537
2007,186,,106.9149
2008,186,,56.60945
2009,186,,91.16454
2010,186,,58.64966
2011,186,,81.01719
2012,186,,64.08321
2003,187,,80.87229
2004,187,,2.856979
2005,187,,-11.42305
2006,187,,109.7031
2007,187,,102.2125
2008,187,,40.28497
2009,187,,101.7924
2010,187,,51.13628
2011,187,,97.96842
2012,187,,91.04069
2003,188,,79.64112
2004,188,,20.88843
2005,188,,-24.22699
2006,188,,99.38709
2007,188,,110.8938
2008,188,,39.60435
2009,188,,122.7486
2010,188,,54.88316
2011,188,,84.83018
2012,188,,70.82524
2003,189,,57.05523
2004,189,,10.22226
2005,189,,-23.81167
2006,189,,102.5872
2007,189,,129.4152
2008,189,,56.41779
2009,189,,87.72384
2010,189,,48.48427
2011,189,,91.98263
2012,189,,86.40099
2003,190,,79.41402
2004,190,,7.382271
2005,190,,3.442749
2006,190,,121.913
2007,190,,108.7912
2008,190,,46.64839
2009,190,,97.85067
2010,190,,46.64937
2011,190,,83.91737
2012,190,,81.35864
2003,191,,96.21759
2004,191,,6.338188
2005,191,,-10.82217
2006,191,,104.2389
2007,191,,101.903
2008,191,,48.74529
2009,191,,121.5658
2010,191,,54.33385
2011,191,,97.37903
2012,191,,71.61685
2003,192,,77.2901
2004,192,,-4.781998
2005,192,,-7.607414
2006,192,,109.4137
2007,192,,105.6884
2008,192,,27.74417
2009,192,,107.5031
2010,192,,57.29409
2011,192,,91.45119
2012,192,,89.70538
2003,193,,70.42367
2004,193,,16.2009
2005,193,,-23.73541
2006,193,,112.6484
2007,193,,108.295
2008,193,,43.13542
2009,193,,114.7696
2010,193,,52.58814
2011,193,,107.5809
2012,193,,71.8036
2003,194,,60.90929
2004,194,,15.88471
2005,194,,-9.540459
2006,194,,96.48373
2007,194,,93.92767
2008,194,,56.73457
2009,194,,105.0598
2010,194,,32.84771
2011,194,,89.0058
2012,194,,101.3392
2003,195,,71.70333
2004,195,,-1.937263
2005,195,,-10.4341
2006,195,,98.20843
2007,195,,109.4092
2008,195,,37.54387
2009,195,,123.3596
2010,195,,56.48769
2011,195,,99.0463
2012,195,,80.29076
2003,196,,91.77013
2004,196,,24.85622
2005,196,,-27.79772
2006,196,,119.131
2007,196,,91.6612
2008,196,,49.12633
2009,196,,98.8058
2010,196,,65.01225
2011,196,,105.8075
2012,196,,82.50809
2003,197,,65.34184
2004,197,,2.986969
2005,197,,.4917755
2006,197,,119.9657
2007,197,,105.0364
2008,197,,32.75527
2009,197,,87.979
2010,197,,59.04309
2011,197,,93.91303
2012,197,,90.13502
2003,198,,79.63175
2004,198,,18.41344
2005,198,,-14.79452
2006,198,,99.94432
2007,198,,108.4346
2008,198,,30.26343
2009,198,,103.4105
2010,198,,56.57369
2011,198,,88.25995
2012,198,,66.79227
2003,199,,73.86063
2004,199,,32.23322
2005,199,,-9.881058
2006,199,,118.4707
2007,199,,104.8841
2008,199,,63.19402
2009,199,,107.0151
2010,199,,66.03051
2011,199,,83.18417
2012,199,,81.93767
2003,200,,84.82752
2004,200,,13.4852
2005,200,,-2.361618
2006,200,,108.0816
2007,200,,107.7762
2008,200,,37.58214
2009,200,,106.6467
2010,200,,63.18182
2011,200,,101.5551
2012,200,,92.94125
2003,201,,74.56928
2004,201,,3.084373
2005,201,,-14.11827
2006,201,,104.6371
2007,201,,113.0859
2008,201,,24.81388
2009,201,,110.6927
2010,201,,48.24094
2011,201,,85.31197
2012,201,,63.34132
2003,202,,84.20254
2004,202,,10.54555
2005,202,,-23.84682
2006,202,,106.8313
2007,202,,95.57621
2008,202,,55.75962
2009,202,,115.4398
2010,202,,41.18248
2011,202,,106.3337
2012,202,,95.50633
2003,203,,75.02115
2004,203,,24.57175
2005,203,,-1.512886
2006,203,,97.51315
2007,203,,107.0624
2008,203,,42.05514
2009,203,,110.861
2010,203,,64.31739
2011,203,,94.80541
2012,203,,73.21606
2003,204,,78.15398
2004,204,,26.19927
2005,204,,-34.31912
2006,204,,101.1976
2007,204,,96.29886
2008,204,,53.54552
2009,204,,100.7858
2010,204,,50.67596
2011,204,,105.2198
2012,204,,74.55025
2003,205,,64.20441
2004,205,,8.819054
2005,205,,-9.546745
2006,205,,92.19224
2007,205,,117.8267
2008,205,,54.80379
2009,205,,92.29784
2010,205,,53.96037
2011,205,,93.44692
2012,205,,70.29911
2003,206,,80.2238
2004,206,,1.429688
2005,206,,-15.69587
2006,206,,129.472
2007,206,,99.05765
2008,206,,59.11825
2009,206,,96.54836
2010,206,,62.75293
2011,206,,73.01721
2012,206,,82.64275
2003,207,,60.14284
2004,207,,5.570877
2005,207,,-17.31266
2006,207,,93.2192
2007,207,,120.03
2008,207,,57.47437
2009,207,,112.1952
2010,207,,61.0462
2011,207,,77.13525
2012,207,,74.59717
2003,208,,64.59108
2004,208,,8.827423
2005,208,,-.6506271
2006,208,,99.71575
2007,208,,101.7562
2008,208,,34.82584
2009,208,,108.1552
2010,208,,62.00395
2011,208,,104.6666
2012,208,,74.58121
2003,209,,65.99203
2004,209,,13.77788
2005,209,,-6.729057
2006,209,,119.253
2007,209,,106.5246
2008,209,,48.37091
2009,209,,114.4134
2010,209,,45.6634
2011,209,,105.3379
2012,209,,101.9957
2003,210,,54.3879
2004,210,,20.00089
2005,210,,-23.29992
2006,210,,98.72006
2007,210,,98.61268
2008,210,,49.62944
2009,210,,90.16301
2010,210,,50.32439
2011,210,,95.89474
2012,210,,64.22544
2003,211,,73.79645
2004,211,,20.24659
2005,211,,-3.380165
2006,211,,96.60985
2007,211,,121.263
2008,211,,47.81118
2009,211,,96.43393
2010,211,,60.77819
2011,211,,110.5972
2012,211,,92.41463
2003,212,,61.47999
2004,212,,16.07238
2005,212,,-4.319145
2006,212,,102.6506
2007,212,,102.8601
2008,212,,40.26829
2009,212,,119.5313
2010,212,,51.15567
2011,212,,87.03011
2012,212,,86.13805
2003,213,,71.63937
2004,213,,-3.298096
2005,213,,-18.96849
2006,213,,118.6362
2007,213,,104.9511
2008,213,,35.39617
2009,213,,104.9676
2010,213,,69.91581
2011,213,,99.01496
2012,213,,68.47099
2003,214,,69.14721
2004,214,,30.35344
2005,214,,-14.89832
2006,214,,96.16
2007,214,,95.54801
2008,214,,56.62495
2009,214,,116.1664
2010,214,,62.94857
2011,214,,94.96076
2012,214,,90.33176
2003,215,,57.57661
2004,215,,3.951645
2005,215,,-10.50009
2006,215,,101.7098
2007,215,,92.4846
2008,215,,39.39376
2009,215,,94.80141
2010,215,,41.53925
2011,215,,68.51257
2012,215,,70.15881
2003,216,,73.21027
2004,216,,-7.916199
2005,216,,-4.857826
2006,216,,94.94782
2007,216,,97.11833
2008,216,,31.9126
2009,216,,88.08623
2010,216,,62.39977
2011,216,,105.4554
2012,216,,98.09747
2003,217,,68.5352
2004,217,,12.03178
2005,217,,-18.17354
2006,217,,110.288
2007,217,,97.05732
2008,217,,40.61341
2009,217,,119.7144
2010,217,,50.74147
2011,217,,88.24438
2012,217,,76.16021
2003,218,,83.24889
2004,218,,-7.101738
2005,218,,-18.50694
2006,218,,100.6522
2007,218,,96.74988
2008,218,,51.94971
2009,218,,120.3926
2010,218,,49.97682
2011,218,,80.53301
2012,218,,72.94176
2003,219,,63.21004
2004,219,,-15.7813
2005,219,,-20.76468
2006,219,,98.90633
2007,219,,111.1361
2008,219,,36.59742
2009,219,,103.4078
2010,219,,72.10742
2011,219,,77.83014
2012,219,,73.88669
2003,220,,77.84777
2004,220,,9.157974
2005,220,,-23.21704
2006,220,,105.3286
2007,220,,96.33929
2008,220,,44.88318
2009,220,,101.9785
2010,220,,51.89145
2011,220,,92.15412
2012,220,,75.6637
2003,221,,80.33205
2004,221,,8.051483
2005,221,,-26.77246
2006,221,,105.4979
2007,221,,111.2409
2008,221,,60.63273
2009,221,,107.5306
2010,221,,39.75924
2011,221,,80.81462
2012,221,,76.60702
2003,222,,70.8997
2004,222,,15.88672
2005,222,,-19.24836
2006,222,,111.0146
2007,222,,98.33717
2008,222,,35.42711
2009,222,,104.1344
2010,222,,50.34328
2011,222,,95.07677
2012,222,,82.5554
2003,223,,86.78413
2004,223,,12.51734
2005,223,,-6.453407
2006,223,,114.8346
2007,223,,99.85545
2008,223,,63.77712
2009,223,,91.65456
2010,223,,39.83879
2011,223,,82.43764
2012,223,,84.59419
2003,224,,89.08981
2004,224,,5.329796
2005,224,,-8.48317
2006,224,,102.5174
2007,224,,107.3505
2008,224,,37.49583
2009,224,,115.2205
2010,224,,43.38471
2011,224,,96.59696
2012,224,,83.63599
2003,225,,59.75038
2004,225,,8.231758
2005,225,,-13.35902
2006,225,,122.7166
2007,225,,93.13528
2008,225,,43.79759
2009,225,,111.7067
2010,225,,61.52861
2011,225,,101.2239
2012,225,,76.18837
2003,226,,87.84789
2004,226,,12.36472
2005,226,,1.901375
2006,226,,114.6862
2007,226,,95.90499
2008,226,,52.87616
2009,226,,100.9241
2010,226,,51.42165
2011,226,,84.26612
2012,226,,90.50642
2003,227,,59.45999
2004,227,,14.22623
2005,227,,-5.799034
2006,227,,109.6159
2007,227,,107.5852
2008,227,,39.19637
2009,227,,108.7293
2010,227,,40.62826
2011,227,,76.15945
2012,227,,71.64786
2003,228,,68.46041
2004,228,,8.536133
2005,228,,-4.238297
2006,228,,124.1902
2007,228,,96.23309
2008,228,,32.95874
2009,228,,92.14448
2010,228,,39.5456
2011,228,,84.96146
2012,228,,86.53725
2003,229,,80.14378
2004,229,,-1.458054
2005,229,,-4.976234
2006,229,,115.5515
2007,229,,110.0136
2008,229,,32.13564
2009,229,,89.2198
2010,229,,73.26145
2011,229,,86.15355
2012,229,,79.90497
2003,230,,64.85347
2004,230,,15.08362
2005,230,,-10.59395
2006,230,,116.7408
2007,230,,103.8074
2008,230,,54.81036
2009,230,,108.8078
2010,230,,39.6734
2011,230,,92.62537
2012,230,,84.95128
2003,231,,41.20345
2004,231,,21.77677
2005,231,,-3.888092
2006,231,,110.1248
2007,231,,120.6505
2008,231,,36.50971
2009,231,,108.4301
2010,231,,68.99116
2011,231,,89.45777
2012,231,,88.59338
2003,232,,85.15417
2004,232,,-6.522026
2005,232,,-24.38097
2006,232,,100.7447
2007,232,,99.12112
2008,232,,44.02855
2009,232,,111.9433
2010,232,,60.05627
2011,232,,102.3766
2012,232,,79.56674
2003,233,,103.5271
2004,233,,24.30544
2005,233,,-17.34614
2006,233,,116.1459
2007,233,,91.12484
2008,233,,33.54236
2009,233,,106.4476
2010,233,,45.04044
2011,233,,69.18658
2012,233,,83.37898
2003,234,,76.69447
2004,234,,-7.04911
2005,234,,-4.997002
2006,234,,91.78663
2007,234,,89.75439
2008,234,,44.57775
2009,234,,116.7458
2010,234,,60.77293
2011,234,,95.16915
2012,234,,67.21512
2003,235,,69.35791
2004,235,,1.499283
2005,235,,-16.7324
2006,235,,102.7203
2007,235,,100.6229
2008,235,,49.27335
2009,235,,116.6025
2010,235,,49.31065
2011,235,,97.81919
2012,235,,81.70202
2003,236,,64.1794
2004,236,,-11.07163
2005,236,,-18.85964
2006,236,,120.8397
2007,236,,96.59493
2008,236,,32.54944
2009,236,,76.93346
2010,236,,59.16289
2011,236,,102.4883
2012,236,,70.12061
2003,237,,58.11504
2004,237,,6.814362
2005,237,,-18.8007
2006,237,,106.8811
2007,237,,77.78667
2008,237,,49.80759
2009,237,,107.5167
2010,237,,35.13516
2011,237,,94.85972
2012,237,,72.43768
2003,238,,70.14055
2004,238,,13.42546
2005,238,,.4103851
2006,238,,127.1793
2007,238,,104.8775
2008,238,,47.68382
2009,238,,108.2277
2010,238,,47.07519
2011,238,,103.5494
2012,238,,70.41088
2003,239,,59.74899
2004,239,,12.78976
2005,239,,-7.362221
2006,239,,108.2195
2007,239,,107.8766
2008,239,,40.89282
2009,239,,107.3602
2010,239,,51.90063
2011,239,,84.61516
2012,239,,94.17767
2003,240,,69.5494
2004,240,,9.514717
2005,240,,-29.95718
2006,240,,99.99869
2007,240,,90.73593
2008,240,,54.27279
2009,240,,93.19806
2010,240,,48.29038
2011,240,,104.7043
2012,240,,79.25414
2003,241,,68.51114
2004,241,,19.4558
2005,241,,-23.97647
2006,241,,106.6622
2007,241,,80.52763
2008,241,,54.4031
2009,241,,125.8167
2010,241,,66.11762
2011,241,,108.9704
2012,241,,76.1635
2003,242,,74.37901
2004,242,,3.817169
2005,242,,-4.106651
2006,242,,94.44941
2007,242,,117.4915
2008,242,,42.68599
2009,242,,99.74232
2010,242,,51.63345
2011,242,,87.2878
2012,242,,70.17786
